Bushehr NPP      Operating period  1         Cur. time 08.07.2013 11:05:59.910  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 08:00:00.000
RSA protocol     Nakz              2979      Final time  08.07.2013 09:00:00.000

Time                    |12YQS24CT003XQ01|12YQS25CT003XQ01|12YQS26CT003XQ01|12YQS27CT003XQ01|12YQS28CT003XQ01|12YQS29CT003XQ01|12YQS30CT003XQ01|12YQS31CT003XQ01|12YQS32CT003XQ01|12YQS33CT003XQ01|12YQS34CT003XQ01|12YQS35CT003XQ01|12YQS36CT003XQ01|12YQS37CT003XQ01|12YQS38CT003XQ01|12YQS39CT003XQ01|12YQS40CT003XQ01|12YQS41CT003XQ01|12YQS42CT003XQ01|12YQS43CT003XQ01|12YQS44CT003XQ01|12YQS45CT003XQ01|12YQS46CT003XQ01|12YQS53CT003XQ01|12YQS54CT003XQ01|
08.07.2013 08:29:00.000 |315.03          |320.36          |321.10          |314.44          |320.36          |318.72          |321.32          |319.09          |319.38          |316.93          |317.80          |320.26          |312.23          |326.46          |318.59          |315.96          |316.71          |323.06          |317.72          |320.68          |318.79          |318.68          |315.80          |318.19          |310.63          |
08.07.2013 08:29:10.000 |315.06          |320.34          |321.10          |314.24          |320.25          |318.83          |321.41          |319.18          |319.18          |316.79          |317.86          |320.35          |312.32          |326.60          |318.53          |315.99          |316.68          |323.06          |317.89          |320.54          |318.70          |318.65          |315.77          |317.88          |310.55          |
08.07.2013 08:29:20.000 |315.12          |320.42          |320.93          |314.44          |320.22          |319.01          |321.32          |319.21          |319.15          |316.76          |317.92          |320.35          |312.09          |325.49          |318.62          |315.87          |316.79          |323.00          |317.81          |320.99          |318.82          |318.17          |315.71          |318.16          |310.77          |
08.07.2013 08:29:30.000 |315.12          |320.51          |321.07          |314.41          |320.42          |318.78          |321.12          |319.29          |319.32          |316.84          |317.92          |320.43          |312.17          |326.75          |318.67          |315.93          |316.82          |323.11          |318.04          |320.93          |318.82          |318.62          |315.97          |318.14          |311.09          |
08.07.2013 08:29:40.000 |315.09          |320.48          |321.04          |314.39          |320.48          |318.81          |321.44          |319.21          |319.32          |316.84          |318.00          |320.29          |312.23          |326.52          |318.67          |315.96          |316.91          |323.03          |317.64          |321.02          |318.87          |318.54          |315.86          |318.28          |310.92          |
08.07.2013 08:29:50.000 |315.06          |320.51          |321.15          |314.47          |320.42          |319.01          |321.78          |319.21          |319.38          |316.99          |317.89          |320.29          |312.37          |326.75          |318.59          |316.13          |316.79          |323.17          |317.89          |320.79          |318.79          |318.71          |315.74          |318.25          |310.72          |
08.07.2013 08:30:00.000 |315.32          |320.45          |321.10          |314.73          |320.36          |318.92          |322.38          |319.29          |319.38          |316.79          |317.86          |320.29          |312.29          |325.60          |318.79          |315.98          |316.85          |323.17          |317.98          |320.96          |318.90          |318.71          |315.86          |318.28          |310.83          |
08.07.2013 08:30:10.000 |315.24          |320.54          |321.10          |314.47          |320.51          |318.92          |322.86          |319.24          |319.32          |316.99          |317.94          |320.37          |312.49          |326.49          |318.65          |316.19          |316.82          |323.17          |317.78          |321.08          |318.90          |318.74          |315.94          |318.25          |310.80          |
08.07.2013 08:30:20.000 |315.06          |320.48          |321.21          |314.41          |320.34          |318.81          |322.49          |319.12          |319.27          |316.96          |317.92          |320.37          |312.46          |326.66          |318.76          |315.96          |316.88          |323.08          |317.81          |320.85          |318.87          |318.71          |315.86          |318.25          |310.69          |
08.07.2013 08:30:30.000 |315.21          |320.59          |321.07          |314.50          |320.40          |318.95          |322.29          |319.35          |319.29          |316.93          |318.01          |320.29          |312.35          |325.57          |318.65          |316.10          |316.91          |323.11          |317.64          |320.56          |318.79          |318.71          |315.97          |318.30          |310.98          |
08.07.2013 08:30:40.000 |315.26          |320.45          |321.15          |314.53          |320.48          |319.15          |322.09          |319.41          |319.35          |316.84          |318.01          |320.32          |312.32          |326.57          |318.91          |315.93          |316.85          |323.26          |318.01          |320.96          |319.07          |318.71          |316.03          |318.42          |311.15          |
08.07.2013 08:30:50.000 |315.09          |320.42          |321.01          |314.56          |320.28          |318.78          |321.21          |319.09          |319.38          |316.87          |317.72          |320.20          |312.60          |325.80          |318.53          |316.01          |316.88          |323.11          |317.95          |320.85          |318.73          |318.88          |315.77          |318.16          |310.64          |
08.07.2013 08:31:00.000 |315.09          |320.51          |321.12          |314.56          |320.11          |318.78          |321.07          |319.18          |319.30          |316.73          |317.72          |320.17          |312.12          |326.46          |318.71          |315.81          |316.65          |323.06          |317.72          |320.65          |318.87          |318.62          |315.94          |318.28          |311.21          |
08.07.2013 08:31:10.000 |315.18          |320.54          |321.21          |314.41          |320.25          |318.95          |321.24          |319.18          |319.35          |316.84          |317.86          |320.35          |312.49          |326.54          |318.62          |315.93          |316.74          |323.14          |317.98          |320.90          |318.84          |318.62          |315.68          |318.16          |310.75          |
08.07.2013 08:31:20.000 |315.12          |320.42          |321.18          |314.53          |320.37          |319.01          |321.41          |319.24          |319.33          |316.90          |317.78          |320.23          |312.29          |326.57          |318.59          |315.96          |316.76          |323.08          |317.89          |320.85          |318.84          |318.28          |315.79          |318.22          |310.64          |
08.07.2013 08:31:30.000 |315.15          |320.42          |321.12          |314.61          |320.37          |319.01          |321.18          |319.01          |319.35          |316.98          |317.92          |320.29          |312.32          |326.00          |318.68          |316.04          |316.79          |323.14          |317.86          |320.96          |318.82          |318.65          |315.68          |318.19          |310.61          |
08.07.2013 08:31:40.000 |315.15          |320.56          |321.09          |314.39          |320.43          |318.98          |321.35          |319.27          |319.33          |316.90          |317.95          |320.37          |312.14          |326.63          |318.79          |316.01          |316.91          |323.15          |317.89          |320.85          |318.93          |318.71          |315.88          |318.25          |310.87          |
08.07.2013 08:31:50.000 |315.06          |320.39          |320.98          |314.44          |320.40          |318.92          |321.44          |318.89          |319.33          |316.87          |317.86          |320.26          |312.29          |326.63          |318.62          |315.98          |316.71          |323.11          |317.92          |320.87          |318.76          |318.39          |315.74          |317.93          |310.66          |
08.07.2013 08:32:00.000 |315.09          |320.56          |321.09          |314.62          |320.28          |318.86          |321.50          |319.07          |319.35          |316.81          |317.83          |320.12          |312.14          |325.71          |318.77          |316.13          |316.91          |323.11          |317.89          |320.90          |318.84          |318.74          |315.74          |318.19          |310.69          |
08.07.2013 08:32:10.000 |315.15          |320.54          |321.07          |314.42          |320.31          |319.01          |321.24          |319.15          |319.33          |316.90          |317.81          |320.23          |312.43          |325.49          |318.68          |316.04          |316.79          |323.09          |317.78          |320.87          |318.96          |318.31          |315.79          |318.30          |310.89          |
08.07.2013 08:32:20.000 |315.14          |320.36          |321.15          |314.42          |320.37          |319.01          |321.27          |319.04          |319.30          |316.90          |317.86          |320.40          |312.40          |325.45          |318.59          |315.98          |316.76          |323.00          |317.84          |320.62          |318.81          |318.59          |315.73          |318.13          |310.69          |
08.07.2013 08:32:30.000 |315.14          |320.48          |321.21          |314.50          |320.37          |318.92          |321.38          |319.12          |319.24          |317.01          |317.92          |320.20          |312.32          |325.40          |318.62          |316.07          |316.82          |323.20          |317.95          |320.50          |318.84          |318.62          |315.85          |318.22          |310.87          |
08.07.2013 08:32:40.000 |315.23          |320.50          |321.12          |314.36          |320.43          |318.89          |321.35          |319.09          |319.33          |316.87          |317.89          |320.35          |312.40          |325.48          |318.76          |315.96          |316.91          |323.12          |317.86          |320.82          |318.78          |318.62          |315.93          |318.13          |311.27          |
08.07.2013 08:32:50.000 |315.14          |320.62          |321.15          |314.42          |320.43          |319.04          |321.33          |319.21          |319.33          |316.93          |317.89          |320.46          |312.40          |326.34          |318.82          |316.04          |316.76          |323.15          |317.78          |320.76          |318.93          |318.71          |315.96          |318.36          |311.29          |
08.07.2013 08:33:00.000 |315.09          |320.48          |321.21          |314.30          |320.49          |319.12          |321.47          |319.01          |319.30          |316.95          |317.86          |320.32          |312.38          |325.45          |318.71          |316.07          |316.96          |323.12          |318.18          |320.99          |318.93          |318.54          |315.85          |318.33          |310.64          |
08.07.2013 08:33:10.000 |315.09          |320.42          |321.06          |314.36          |320.20          |319.04          |321.27          |319.24          |319.15          |316.87          |317.75          |320.29          |312.18          |326.43          |318.68          |316.01          |316.76          |322.97          |317.78          |320.70          |318.64          |318.59          |315.76          |318.16          |310.69          |
08.07.2013 08:33:20.000 |315.03          |320.45          |320.98          |314.53          |320.28          |318.89          |321.04          |319.12          |319.30          |316.87          |317.75          |320.23          |312.35          |325.51          |318.53          |315.93          |316.79          |323.09          |317.61          |321.19          |318.47          |318.59          |315.76          |318.16          |310.66          |
08.07.2013 08:33:30.000 |315.09          |320.48          |320.95          |314.45          |320.31          |318.72          |321.18          |319.29          |319.13          |316.87          |317.81          |320.09          |312.12          |326.40          |318.51          |315.87          |316.59          |323.00          |317.75          |320.53          |318.67          |318.54          |315.82          |318.05          |310.72          |
08.07.2013 08:33:40.000 |315.11          |320.45          |321.06          |314.53          |320.34          |318.89          |321.21          |319.07          |319.27          |316.72          |317.86          |320.23          |312.29          |325.40          |318.62          |315.98          |316.59          |323.00          |317.69          |320.85          |318.84          |318.62          |315.91          |318.19          |310.86          |
08.07.2013 08:33:50.000 |315.00          |320.33          |321.03          |314.28          |320.34          |318.69          |321.21          |319.01          |319.18          |316.87          |317.86          |320.37          |312.26          |326.14          |318.65          |315.93          |316.68          |322.97          |317.84          |321.02          |318.81          |318.68          |315.56          |318.05          |310.55          |
08.07.2013 08:34:00.000 |315.03          |320.28          |320.95          |314.53          |320.28          |318.72          |321.33          |318.92          |319.32          |316.87          |317.60          |320.37          |312.46          |326.60          |318.59          |315.98          |316.79          |323.00          |317.84          |320.99          |318.70          |318.57          |315.68          |318.10          |310.55          |
08.07.2013 08:34:10.000 |315.17          |320.56          |321.15          |314.45          |320.60          |318.81          |321.33          |319.47          |319.29          |316.89          |317.94          |320.29          |312.44          |325.77          |318.65          |316.01          |316.76          |323.06          |317.81          |320.96          |318.87          |318.37          |316.02          |318.13          |311.12          |
08.07.2013 08:34:20.000 |315.17          |320.39          |321.15          |314.30          |320.37          |318.92          |321.35          |319.24          |319.29          |316.95          |317.94          |320.43          |312.15          |325.83          |318.50          |316.01          |316.82          |323.17          |317.81          |320.79          |318.84          |318.74          |315.93          |318.36          |310.72          |
08.07.2013 08:34:30.000 |315.17          |320.48          |321.03          |314.59          |320.31          |318.92          |321.41          |319.24          |319.32          |316.95          |317.94          |320.31          |312.29          |325.48          |318.65          |316.01          |316.87          |323.09          |317.81          |321.07          |318.81          |318.28          |315.79          |318.22          |310.72          |
08.07.2013 08:34:40.000 |315.17          |320.42          |321.21          |314.56          |320.28          |318.72          |320.98          |319.24          |319.07          |316.84          |317.83          |320.34          |312.52          |326.57          |318.65          |315.96          |316.76          |323.06          |317.86          |321.13          |318.81          |318.57          |315.73          |318.16          |310.66          |
08.07.2013 08:34:50.000 |315.05          |320.48          |321.12          |314.42          |320.31          |318.95          |321.15          |319.24          |319.07          |316.84          |317.80          |320.23          |312.21          |326.57          |318.65          |316.04          |316.76          |323.15          |317.72          |320.65          |318.84          |318.71          |315.93          |318.27          |310.75          |
08.07.2013 08:35:00.000 |315.11          |320.48          |321.09          |314.33          |320.40          |318.78          |321.18          |319.21          |319.29          |316.87          |317.83          |320.20          |312.32          |325.97          |318.65          |316.04          |316.73          |323.06          |317.72          |320.81          |318.78          |318.62          |315.79          |318.21          |310.86          |
08.07.2013 08:35:10.000 |315.23          |320.56          |321.18          |314.56          |320.45          |318.92          |321.01          |319.12          |319.18          |316.92          |317.94          |320.23          |312.32          |326.49          |318.85          |315.90          |316.67          |323.09          |317.66          |320.67          |318.78          |318.54          |315.79          |318.24          |310.89          |
08.07.2013 08:35:20.000 |315.17          |320.50          |321.06          |314.36          |320.37          |318.86          |321.41          |319.26          |319.21          |316.95          |317.89          |320.37          |312.44          |326.54          |318.67          |316.04          |316.90          |323.09          |317.98          |320.96          |318.76          |318.65          |315.88          |318.39          |310.69          |
08.07.2013 08:35:30.000 |315.20          |320.48          |321.12          |314.65          |320.31          |318.83          |321.50          |319.21          |319.35          |316.98          |317.83          |320.29          |312.18          |326.54          |318.70          |316.10          |316.73          |323.17          |317.84          |321.24          |318.95          |318.68          |316.08          |318.36          |310.97          |
08.07.2013 08:35:40.000 |315.17          |320.50          |321.23          |314.53          |320.42          |318.83          |321.47          |319.26          |319.29          |316.98          |317.92          |320.42          |312.38          |326.54          |318.73          |316.07          |316.76          |323.15          |317.86          |321.04          |318.90          |318.68          |316.02          |318.07          |310.89          |
08.07.2013 08:35:50.000 |315.23          |320.53          |321.32          |314.62          |320.45          |318.66          |321.13          |319.29          |319.41          |317.01          |317.97          |320.54          |312.33          |326.60          |318.73          |316.01          |316.87          |323.29          |317.98          |321.10          |318.95          |318.68          |315.88          |318.36          |311.09          |
08.07.2013 08:36:00.000 |315.25          |320.50          |321.09          |314.62          |320.34          |318.78          |321.13          |319.26          |319.21          |317.01          |317.91          |320.28          |312.24          |325.57          |318.73          |315.90          |316.76          |323.12          |317.72          |321.04          |318.78          |318.65          |315.91          |318.36          |310.86          |
08.07.2013 08:36:10.000 |315.14          |320.39          |321.18          |314.36          |320.22          |318.75          |322.50          |319.06          |319.21          |316.90          |317.72          |320.23          |312.41          |325.51          |318.67          |315.93          |316.93          |322.95          |317.92          |320.81          |318.81          |318.39          |315.71          |318.21          |310.63          |
08.07.2013 08:36:20.000 |315.05          |320.39          |321.15          |314.42          |320.45          |318.92          |322.55          |319.18          |319.21          |316.84          |317.74          |320.23          |312.27          |325.91          |318.76          |316.01          |316.70          |323.03          |317.92          |321.33          |318.78          |318.51          |315.73          |318.19          |310.72          |
08.07.2013 08:36:30.000 |315.17          |320.44          |321.15          |314.36          |320.25          |318.75          |322.32          |319.21          |319.18          |316.96          |317.80          |320.23          |312.18          |325.45          |318.64          |316.01          |316.73          |323.06          |317.78          |320.64          |318.78          |318.65          |315.71          |318.16          |310.72          |
08.07.2013 08:36:40.000 |315.17          |320.47          |321.15          |314.50          |320.50          |318.95          |322.64          |319.18          |319.44          |316.84          |317.80          |320.17          |312.10          |325.37          |318.61          |315.93          |316.75          |323.11          |317.72          |320.64          |318.90          |318.62          |316.05          |318.27          |310.92          |
08.07.2013 08:36:50.000 |315.22          |320.50          |321.03          |314.30          |320.36          |318.83          |322.44          |319.18          |319.24          |316.84          |317.89          |320.25          |312.24          |326.28          |318.64          |315.87          |316.81          |323.12          |317.75          |320.70          |318.73          |318.62          |315.88          |318.30          |310.80          |
08.07.2013 08:37:00.000 |315.22          |320.53          |321.07          |314.59          |320.45          |318.92          |321.50          |319.23          |319.35          |316.93          |317.92          |320.11          |312.21          |326.08          |319.39          |316.01          |316.78          |323.12          |317.64          |320.93          |318.95          |318.57          |315.96          |318.44          |310.91          |
08.07.2013 08:37:10.000 |315.39          |320.56          |321.18          |314.45          |320.36          |319.04          |321.35          |319.41          |319.44          |316.96          |318.00          |320.31          |312.24          |325.83          |318.78          |316.07          |316.84          |323.17          |317.86          |321.10          |318.87          |318.71          |315.96          |318.47          |310.83          |
08.07.2013 08:37:20.000 |315.19          |320.47          |321.12          |314.33          |320.41          |318.95          |321.24          |319.38          |319.18          |316.93          |317.83          |320.36          |312.19          |326.43          |318.76          |316.04          |316.78          |323.17          |318.01          |320.90          |318.92          |318.68          |315.91          |318.36          |310.77          |
08.07.2013 08:37:30.000 |315.16          |320.44          |321.18          |314.48          |320.47          |319.09          |322.35          |319.07          |319.07          |316.96          |317.89          |320.36          |312.53          |326.72          |318.50          |316.01          |316.81          |323.08          |318.04          |321.01          |318.78          |318.77          |315.65          |317.99          |310.63          |
08.07.2013 08:37:40.000 |315.08          |320.38          |321.09          |314.22          |320.39          |318.86          |321.10          |319.12          |319.32          |316.96          |317.92          |320.39          |312.33          |326.60          |318.70          |316.04          |316.87          |322.97          |317.72          |320.61          |318.78          |318.54          |315.88          |318.10          |310.88          |
08.07.2013 08:37:50.000 |315.19          |320.44          |321.01          |314.53          |320.33          |318.98          |322.21          |319.18          |319.29          |316.90          |317.94          |320.22          |312.28          |326.74          |318.70          |315.90          |316.81          |323.11          |317.92          |320.93          |318.84          |318.65          |315.94          |318.10          |310.77          |
08.07.2013 08:38:00.000 |315.08          |320.44          |321.09          |314.36          |320.33          |318.95          |321.04          |319.24          |319.24          |316.81          |317.89          |320.34          |312.16          |326.52          |318.72          |315.98          |316.81          |323.06          |317.84          |320.87          |318.84          |318.59          |315.85          |318.27          |310.88          |
08.07.2013 08:38:10.000 |315.05          |320.38          |321.09          |314.39          |320.13          |318.98          |321.47          |319.15          |319.21          |316.81          |317.86          |320.39          |312.16          |326.43          |318.67          |316.04          |316.81          |323.03          |317.78          |320.79          |318.84          |318.28          |315.88          |318.10          |310.80          |
08.07.2013 08:38:20.000 |315.16          |320.41          |321.27          |314.36          |320.27          |318.89          |321.35          |319.07          |319.21          |317.04          |317.92          |320.25          |312.25          |325.49          |318.67          |316.07          |316.67          |323.09          |317.84          |320.87          |318.81          |318.74          |315.85          |318.19          |310.77          |
08.07.2013 08:38:30.000 |315.27          |320.44          |321.09          |314.50          |320.27          |318.83          |321.44          |319.09          |319.29          |317.01          |318.03          |320.34          |312.48          |326.55          |318.61          |315.98          |317.01          |323.15          |317.75          |320.79          |318.81          |318.68          |315.94          |318.22          |310.77          |
08.07.2013 08:38:40.000 |315.22          |320.50          |321.12          |314.48          |320.44          |319.09          |321.33          |319.50          |319.29          |316.90          |317.89          |320.19          |312.13          |326.49          |318.72          |316.07          |316.83          |323.23          |317.72          |320.67          |318.90          |318.68          |315.83          |318.36          |311.20          |
08.07.2013 08:38:50.000 |315.25          |320.58          |321.32          |314.50          |320.44          |318.92          |322.81          |319.27          |319.41          |317.02          |317.89          |320.34          |312.39          |325.66          |318.75          |316.01          |316.89          |323.23          |317.78          |321.01          |318.93          |318.68          |315.94          |318.16          |310.85          |
08.07.2013 08:39:00.000 |315.25          |320.56          |321.12          |314.45          |320.39          |318.98          |321.47          |319.35          |319.32          |316.81          |317.94          |320.19          |312.22          |325.60          |318.72          |315.96          |316.66          |323.09          |317.75          |320.76          |318.90          |318.65          |315.83          |318.22          |310.85          |
08.07.2013 08:39:10.000 |315.13          |320.47          |321.09          |314.50          |320.39          |318.95          |321.47          |319.07          |319.18          |316.90          |317.92          |320.34          |312.13          |326.06          |318.64          |315.96          |316.81          |323.09          |317.84          |320.90          |318.84          |318.57          |316.03          |318.27          |310.71          |
08.07.2013 08:39:20.000 |315.13          |320.38          |321.15          |314.16          |320.44          |319.01          |321.38          |319.09          |319.23          |316.93          |317.86          |320.42          |312.45          |326.03          |318.86          |316.04          |316.69          |323.09          |318.21          |320.65          |318.90          |318.74          |315.68          |318.19          |310.62          |
08.07.2013 08:39:30.000 |315.19          |320.47          |321.09          |314.56          |320.47          |318.92          |321.41          |319.24          |319.38          |316.96          |317.92          |320.36          |312.45          |326.54          |318.69          |316.07          |316.92          |323.17          |317.92          |320.65          |318.87          |318.54          |315.88          |318.10          |310.79          |
08.07.2013 08:39:40.000 |315.45          |320.38          |321.07          |314.30          |320.41          |319.01          |321.35          |319.09          |319.35          |316.90          |318.03          |320.22          |312.11          |326.31          |318.72          |316.10          |316.80          |323.12          |317.95          |320.96          |318.93          |318.68          |315.86          |318.25          |310.88          |
08.07.2013 08:39:50.000 |315.13          |320.44          |321.04          |314.56          |320.39          |318.89          |321.53          |319.29          |319.32          |317.02          |317.97          |320.34          |312.51          |325.74          |318.75          |316.10          |316.77          |323.06          |317.92          |321.42          |318.78          |318.54          |315.88          |318.13          |310.88          |
08.07.2013 08:40:00.000 |315.28          |320.53          |321.04          |314.59          |320.41          |319.12          |321.47          |319.32          |319.35          |316.96          |318.00          |320.31          |312.34          |325.66          |318.84          |316.07          |316.83          |323.09          |317.86          |320.93          |318.87          |318.39          |315.91          |318.13          |310.85          |
08.07.2013 08:40:10.000 |315.22          |320.50          |321.04          |314.45          |320.33          |318.86          |322.47          |319.18          |319.32          |316.93          |317.94          |320.36          |312.45          |325.54          |318.72          |316.10          |316.95          |323.15          |317.89          |320.67          |318.84          |318.34          |316.00          |318.33          |311.08          |
08.07.2013 08:40:20.000 |315.22          |320.36          |321.12          |314.59          |320.44          |319.01          |321.44          |319.04          |319.35          |317.02          |317.92          |320.28          |312.62          |326.51          |318.60          |315.93          |316.89          |323.17          |317.95          |320.70          |318.76          |318.39          |315.72          |318.10          |310.65          |
08.07.2013 08:40:30.000 |315.25          |320.61          |321.04          |314.62          |320.55          |319.06          |322.10          |319.24          |319.29          |316.90          |317.92          |320.28          |312.19          |326.57          |318.78          |316.13          |316.89          |323.17          |317.81          |321.13          |318.87          |318.65          |315.88          |318.36          |310.82          |
08.07.2013 08:40:40.000 |315.13          |320.47          |321.12          |314.36          |320.38          |318.92          |322.21          |319.15          |319.32          |316.84          |317.66          |320.25          |312.36          |325.74          |318.58          |316.10          |316.86          |323.09          |318.01          |321.07          |318.81          |318.42          |315.86          |318.22          |310.73          |
08.07.2013 08:40:50.000 |315.16          |320.41          |321.07          |314.33          |320.21          |318.95          |321.72          |319.07          |319.35          |316.87          |317.86          |320.22          |312.45          |325.57          |318.72          |316.04          |316.80          |323.03          |317.92          |321.16          |318.87          |318.65          |315.86          |318.25          |310.73          |
08.07.2013 08:41:00.000 |315.25          |320.38          |321.21          |314.42          |320.38          |319.04          |322.55          |319.09          |319.26          |316.96          |317.86          |320.31          |312.51          |325.60          |318.66          |316.10          |316.86          |323.06          |317.98          |320.90          |318.87          |318.68          |315.83          |318.08          |310.71          |
08.07.2013 08:41:10.000 |315.11          |320.44          |321.07          |314.53          |320.44          |318.83          |322.24          |319.24          |319.26          |316.87          |317.72          |320.34          |312.34          |326.63          |318.66          |315.96          |316.72          |323.00          |317.95          |320.65          |318.87          |318.68          |315.92          |318.13          |310.96          |
08.07.2013 08:41:20.000 |315.13          |320.38          |321.07          |314.39          |320.32          |318.69          |322.47          |319.09          |319.32          |316.90          |317.72          |320.28          |312.40          |326.63          |318.61          |315.96          |316.72          |323.00          |318.01          |320.59          |318.81          |318.62          |315.69          |318.10          |310.68          |
08.07.2013 08:41:30.000 |315.13          |320.50          |320.98          |314.33          |320.24          |318.81          |322.72          |319.12          |319.18          |316.79          |317.89          |320.16          |312.05          |326.35          |318.60          |316.01          |316.72          |322.97          |317.81          |320.79          |318.78          |318.62          |315.83          |318.16          |310.79          |
08.07.2013 08:41:40.000 |315.05          |320.30          |321.09          |314.36          |320.21          |318.60          |321.58          |319.04          |319.12          |316.96          |317.86          |320.19          |312.05          |326.37          |318.58          |315.96          |316.69          |322.97          |317.75          |320.59          |318.78          |318.62          |315.60          |318.13          |310.59          |
08.07.2013 08:41:50.000 |315.13          |320.36          |320.98          |314.39          |320.15          |318.78          |321.98          |319.15          |319.18          |316.82          |317.83          |320.42          |312.02          |325.52          |318.55          |315.87          |316.66          |323.00          |317.64          |320.90          |318.79          |318.54          |315.69          |318.10          |310.79          |
08.07.2013 08:42:00.000 |314.99          |320.33          |320.95          |314.22          |320.04          |318.55          |322.38          |319.04          |319.21          |316.79          |317.72          |320.08          |311.97          |326.49          |318.43          |315.87          |316.63          |322.94          |317.78          |320.65          |318.62          |318.57          |315.57          |318.16          |310.56          |
08.07.2013 08:42:10.000 |315.08          |320.44          |321.04          |314.53          |320.24          |318.69          |322.47          |319.15          |319.21          |316.87          |317.83          |320.34          |312.31          |326.46          |318.58          |315.96          |316.75          |322.88          |317.66          |320.48          |318.67          |318.48          |315.66          |318.22          |310.73          |
08.07.2013 08:42:20.000 |315.14          |320.41          |321.09          |314.39          |320.44          |318.69          |321.13          |319.35          |319.35          |316.90          |317.83          |320.23          |312.17          |325.49          |318.69          |316.02          |316.89          |323.03          |317.72          |320.90          |318.73          |318.59          |315.92          |318.16          |310.79          |
08.07.2013 08:42:30.000 |315.14          |320.38          |321.09          |314.39          |320.15          |318.69          |321.10          |319.01          |319.35          |316.99          |317.89          |320.25          |312.28          |325.86          |318.63          |316.07          |316.78          |323.00          |317.75          |320.85          |318.76          |318.62          |315.80          |318.02          |310.88          |
08.07.2013 08:42:40.000 |315.17          |320.41          |321.04          |314.53          |320.15          |318.95          |321.30          |319.38          |319.26          |316.99          |317.77          |320.34          |312.14          |325.72          |318.60          |316.04          |316.75          |323.03          |317.78          |320.59          |318.82          |318.57          |315.92          |318.30          |310.82          |
08.07.2013 08:42:50.000 |315.31          |320.50          |321.07          |314.53          |320.38          |319.01          |321.27          |319.18          |319.35          |316.90          |317.83          |320.23          |312.42          |325.37          |318.89          |316.04          |316.98          |323.23          |317.81          |321.33          |318.87          |318.59          |315.86          |318.33          |310.94          |
08.07.2013 08:43:00.000 |315.11          |320.39          |321.09          |314.53          |320.23          |318.92          |321.27          |319.21          |319.37          |316.90          |317.83          |320.28          |312.36          |326.69          |318.72          |316.02          |316.92          |323.00          |317.95          |321.30          |318.87          |318.31          |315.86          |318.28          |310.85          |
08.07.2013 08:43:10.000 |315.28          |320.44          |321.18          |314.73          |320.38          |318.98          |321.18          |319.27          |319.35          |316.96          |317.89          |320.23          |312.51          |326.49          |318.66          |316.04          |316.92          |323.03          |317.92          |320.67          |318.84          |318.62          |315.69          |318.22          |311.14          |
08.07.2013 08:43:20.000 |315.25          |320.44          |321.07          |314.53          |320.41          |318.89          |322.63          |319.18          |319.40          |316.87          |318.00          |320.34          |312.28          |325.37          |318.69          |315.93          |316.78          |323.06          |317.86          |321.45          |318.84          |318.65          |315.92          |318.36          |311.02          |
08.07.2013 08:43:30.000 |315.19          |320.42          |321.12          |314.50          |320.46          |318.81          |322.41          |319.18          |319.32          |316.96          |317.92          |320.34          |312.42          |326.06          |318.60          |316.07          |316.75          |323.06          |317.95          |320.76          |318.59          |318.74          |315.94          |318.33          |311.11          |
08.07.2013 08:43:40.000 |315.14          |320.36          |320.95          |314.48          |320.38          |318.75          |322.18          |319.24          |319.26          |316.90          |317.77          |320.31          |312.28          |326.26          |318.72          |316.04          |316.81          |323.00          |317.72          |321.27          |318.56          |318.65          |315.94          |318.08          |311.02          |
08.07.2013 08:43:50.000 |315.08          |320.39          |321.01          |314.19          |320.46          |318.75          |322.46          |318.95          |319.20          |316.87          |317.80          |320.05          |312.36          |326.49          |318.63          |315.99          |316.83          |322.97          |317.69          |320.68          |318.76          |318.51          |315.69          |317.99          |310.79          |
08.07.2013 08:44:00.000 |315.05          |320.42          |320.89          |314.48          |320.23          |318.55          |321.04          |319.09          |319.23          |316.76          |317.72          |320.05          |312.22          |326.26          |318.41          |315.87          |316.69          |322.97          |317.58          |320.59          |318.70          |318.31          |315.74          |318.13          |310.76          |
08.07.2013 08:44:10.000 |315.00          |320.22          |321.01          |314.25          |320.15          |318.58          |322.12          |318.78          |319.09          |316.82          |317.80          |320.17          |312.31          |326.32          |318.35          |315.76          |316.55          |322.91          |317.72          |320.68          |318.56          |318.34          |315.60          |318.05          |310.45          |
08.07.2013 08:44:20.000 |314.91          |320.24          |321.01          |314.22          |320.00          |318.67          |322.38          |318.95          |319.17          |316.82          |317.72          |320.05          |312.11          |326.52          |318.40          |315.70          |316.55          |322.91          |317.69          |320.42          |318.70          |318.57          |315.63          |317.79          |310.65          |
08.07.2013 08:44:30.000 |314.97          |320.39          |320.87          |314.22          |320.12          |318.52          |321.27          |319.07          |319.00          |316.82          |317.66          |320.03          |312.19          |326.43          |318.49          |315.87          |316.63          |322.97          |317.58          |320.73          |318.70          |318.54          |315.74          |317.91          |310.68          |
08.07.2013 08:44:40.000 |315.05          |320.39          |321.01          |314.39          |320.15          |318.64          |321.01          |318.89          |319.32          |316.84          |317.80          |320.05          |312.16          |326.35          |318.52          |315.93          |316.55          |322.97          |317.55          |320.68          |318.73          |318.54          |315.74          |318.19          |310.62          |
