Bushehr NPP      Operating period  1         Cur. time 08.07.2013 11:05:15.249  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 08:00:00.000
RSA protocol     Nakz              2979      Final time  08.07.2013 09:00:00.000

Time                    |11YQS01CT001XQ01|11YQS02CT001XQ01|11YQS03CT001XQ01|11YQS04CT001XQ01|11YQS05CT001XQ01|11YQS06CT001XQ01|11YQS07CT001XQ01|11YQS08CT001XQ01|11YQS09CT001XQ01|11YQS10CT001XQ01|11YQS11CT001XQ01|11YQS12CT001XQ01|11YQS13CT001XQ01|11YQS14CT001XQ01|11YQS15CT001XQ01|11YQS16CT001XQ01|11YQS17CT001XQ01|11YQS18CT001XQ01|11YQS19CT001XQ01|11YQS20CT001XQ01|11YQS21CT001XQ01|11YQS22CT001XQ01|11YQS23CT001XQ01|11YQS51CT001XQ01|11YQS52CT001XQ01|12YQS24CT001XQ01|12YQS25CT001XQ01|12YQS26CT001XQ01|12YQS27CT001XQ01|12YQS28CT001XQ01|12YQS29CT001XQ01|12YQS30CT001XQ01|12YQS31CT001XQ01|12YQS32CT001XQ01|12YQS33CT001XQ01|12YQS34CT001XQ01|12YQS35CT001XQ01|12YQS36CT001XQ01|12YQS37CT001XQ01|12YQS38CT001XQ01|12YQS39CT001XQ01|12YQS40CT001XQ01|12YQS41CT001XQ01|12YQS42CT001XQ01|12YQS43CT001XQ01|12YQS44CT001XQ01|12YQS45CT001XQ01|12YQS46CT001XQ01|12YQS53CT001XQ01|12YQS54CT001XQ01|
08.07.2013 08:31:40.000 |293.71          |290.71          |291.24          |290.73          |290.78          |293.48          |290.58          |291.68          |291.15          |290.91          |291.02          |290.87          |291.66          |290.84          |291.53          |291.34          |291.12          |291.89          |291.23          |290.87          |291.56          |291.74          |290.97          |0.000           |0.000           |290.98          |291.20          |291.36          |291.57          |291.66          |290.98          |291.42          |291.41          |290.96          |291.05          |291.39          |291.44          |289.98          |293.04          |291.70          |291.42          |299.00          |291.29          |290.78          |291.10          |291.38          |291.81          |290.91          |0.000           |0.000           |
08.07.2013 08:31:50.000 |293.54          |290.54          |291.19          |290.67          |290.72          |293.42          |290.35          |291.59          |291.09          |290.73          |291.00          |290.81          |291.58          |290.84          |291.38          |291.28          |290.95          |291.83          |291.14          |290.98          |291.41          |291.74          |290.65          |0.000           |0.000           |290.81          |291.14          |291.21          |291.45          |291.58          |290.83          |291.39          |291.21          |290.88          |290.97          |291.22          |291.38          |289.90          |292.98          |291.43          |291.33          |298.94          |291.20          |290.78          |290.96          |291.12          |291.79          |290.71          |0.000           |0.000           |
08.07.2013 08:32:00.000 |293.60          |290.59          |291.24          |290.70          |290.78          |293.42          |290.40          |291.68          |291.12          |290.82          |291.00          |290.81          |291.61          |290.84          |291.44          |291.40          |290.98          |291.86          |291.20          |291.04          |291.47          |291.79          |290.74          |0.000           |0.000           |290.84          |291.17          |291.24          |291.42          |291.60          |290.86          |291.48          |291.27          |290.88          |291.00          |291.30          |291.41          |289.93          |293.04          |291.46          |291.42          |298.91          |291.23          |290.80          |291.01          |291.23          |291.81          |290.74          |0.000           |0.000           |
08.07.2013 08:32:10.000 |293.65          |290.62          |291.22          |290.70          |290.81          |293.45          |290.58          |291.68          |291.12          |290.88          |291.00          |290.84          |291.63          |290.84          |291.50          |291.31          |291.04          |291.83          |291.23          |290.92          |291.56          |291.76          |290.88          |0.000           |0.000           |290.90          |291.17          |291.24          |291.48          |291.60          |290.95          |291.45          |291.36          |290.94          |290.97          |291.36          |291.44          |289.98          |292.98          |291.61          |291.42          |298.94          |291.26          |290.75          |291.10          |291.35          |291.84          |290.80          |0.000           |0.000           |
08.07.2013 08:32:20.000 |293.51          |290.59          |291.30          |290.70          |290.87          |293.51          |290.43          |291.65          |291.18          |290.76          |291.08          |290.84          |291.66          |290.90          |291.47          |291.43          |291.04          |291.92          |291.23          |291.10          |291.50          |291.76          |290.71          |0.000           |0.000           |290.81          |291.23          |291.27          |291.42          |291.63          |290.92          |291.54          |291.24          |290.88          |291.05          |291.28          |291.53          |290.01          |293.04          |291.40          |291.36          |299.02          |291.26          |290.89          |290.96          |291.06          |291.87          |290.62          |0.000           |0.000           |
08.07.2013 08:32:30.000 |293.65          |290.65          |291.30          |290.73          |290.81          |293.48          |290.46          |291.65          |291.20          |290.85          |291.02          |290.87          |291.66          |290.90          |291.50          |291.31          |291.10          |291.92          |291.29          |290.98          |291.50          |291.76          |290.88          |0.000           |0.000           |290.95          |291.23          |291.35          |291.51          |291.66          |290.92          |291.42          |291.27          |290.96          |291.08          |291.36          |291.47          |290.01          |293.01          |291.55          |291.36          |299.00          |291.26          |290.83          |291.07          |291.29          |291.81          |290.88          |0.000           |0.000           |
08.07.2013 08:32:40.000 |293.74          |290.74          |291.25          |290.76          |290.84          |293.45          |290.64          |291.62          |291.18          |291.00          |291.00          |290.92          |291.63          |290.87          |291.55          |291.31          |291.16          |291.89          |291.29          |290.87          |291.61          |291.74          |290.97          |0.000           |0.000           |291.07          |291.23          |291.38          |291.57          |291.69          |290.98          |291.34          |291.38          |291.05          |291.08          |291.45          |291.44          |290.01          |292.95          |291.67          |291.42          |298.97          |291.32          |290.78          |291.19          |291.44          |291.79          |290.91          |0.000           |0.000           |
08.07.2013 08:32:50.000 |293.72          |290.77          |291.33          |290.76          |290.89          |293.57          |290.64          |291.74          |291.23          |291.00          |291.05          |290.92          |291.72          |290.87          |291.61          |291.37          |291.21          |291.98          |291.34          |290.92          |291.61          |291.85          |290.94          |0.000           |0.000           |291.04          |291.32          |291.44          |291.57          |291.72          |291.00          |291.51          |291.41          |291.02          |291.11          |291.42          |291.50          |290.07          |293.07          |291.64          |291.48          |299.05          |291.32          |290.83          |291.19          |291.38          |291.87          |290.91          |0.000           |0.000           |
08.07.2013 08:33:00.000 |293.60          |290.65          |291.36          |290.84          |290.95          |293.54          |290.43          |291.62          |291.23          |290.85          |291.23          |290.98          |291.75          |291.07          |291.58          |291.49          |291.07          |291.98          |291.26          |291.24          |291.56          |291.79          |290.68          |0.000           |0.000           |290.89          |291.34          |291.32          |291.57          |291.72          |290.98          |291.65          |291.12          |290.96          |291.14          |291.39          |291.59          |290.07          |293.12          |291.43          |291.36          |299.08          |291.35          |291.06          |291.07          |291.18          |291.96          |290.56          |0.000           |0.000           |
08.07.2013 08:33:10.000 |293.54          |290.53          |291.13          |290.56          |290.72          |293.36          |290.40          |291.56          |291.03          |290.76          |290.91          |290.72          |291.54          |290.76          |291.46          |291.25          |290.93          |291.75          |291.11          |290.84          |291.44          |291.68          |290.71          |0.000           |0.000           |290.78          |291.08          |291.21          |291.39          |291.49          |290.89          |291.34          |291.27          |290.79          |290.91          |291.19          |291.32          |289.90          |292.95          |291.37          |291.30          |298.88          |291.12          |290.66          |291.04          |291.20          |291.76          |290.56          |0.000           |0.000           |
08.07.2013 08:33:20.000 |293.54          |290.51          |291.13          |290.64          |290.69          |293.31          |290.40          |291.51          |291.00          |290.76          |290.91          |290.75          |291.52          |290.76          |291.38          |291.19          |290.93          |291.75          |291.11          |290.84          |291.38          |291.62          |290.62          |0.000           |0.000           |290.81          |291.08          |291.18          |291.40          |291.55          |290.80          |291.31          |291.24          |290.82          |290.91          |291.22          |291.32          |289.84          |292.89          |291.37          |291.27          |298.85          |291.17          |290.69          |290.90          |291.06          |291.70          |290.71          |0.000           |0.000           |
08.07.2013 08:33:30.000 |293.48          |290.45          |291.07          |290.47          |290.63          |293.25          |290.37          |291.45          |290.94          |290.71          |290.79          |290.61          |291.49          |290.61          |291.35          |291.14          |290.90          |291.69          |291.05          |290.69          |291.35          |291.53          |290.74          |0.000           |0.000           |290.75          |291.05          |291.15          |291.28          |291.43          |290.77          |291.22          |291.15          |290.73          |290.85          |291.13          |291.27          |289.81          |292.81          |291.40          |291.19          |298.82          |291.03          |290.54          |290.90          |291.18          |291.58          |290.68          |0.000           |0.000           |
08.07.2013 08:33:40.000 |293.51          |290.51          |291.05          |290.55          |290.66          |293.25          |290.40          |291.48          |290.97          |290.73          |290.82          |290.69          |291.49          |290.67          |291.38          |291.14          |290.90          |291.69          |291.08          |290.72          |291.35          |291.59          |290.68          |0.000           |0.000           |290.78          |291.05          |291.15          |291.37          |291.49          |290.80          |291.28          |291.21          |290.79          |290.88          |291.21          |291.26          |289.84          |292.81          |291.37          |291.22          |298.82          |291.09          |290.60          |290.90          |291.12          |291.67          |290.68          |0.000           |0.000           |
08.07.2013 08:33:50.000 |293.45          |290.48          |291.14          |290.61          |290.69          |293.34          |290.26          |291.50          |291.03          |290.73          |290.88          |290.69          |291.52          |290.78          |291.35          |291.25          |290.90          |291.75          |291.08          |290.92          |291.35          |291.62          |290.74          |0.000           |0.000           |290.75          |291.08          |291.18          |291.34          |291.52          |290.77          |291.36          |291.07          |290.79          |290.91          |291.19          |291.32          |289.84          |292.89          |291.46          |291.24          |298.85          |291.12          |290.69          |290.87          |291.18          |291.70          |290.59          |0.000           |0.000           |
08.07.2013 08:34:00.000 |293.39          |290.45          |291.14          |290.64          |290.69          |293.36          |290.26          |291.53          |291.03          |290.68          |290.96          |290.72          |291.52          |290.81          |291.32          |291.25          |290.90          |291.75          |291.08          |291.01          |291.32          |291.65          |290.54          |0.000           |0.000           |290.69          |291.14          |291.15          |291.31          |291.49          |290.74          |291.39          |291.10          |290.76          |290.93          |291.16          |291.35          |289.84          |292.92          |291.40          |291.27          |298.88          |291.09          |290.72          |290.81          |291.03          |291.76          |290.65          |0.000           |0.000           |
08.07.2013 08:34:10.000 |293.65          |290.65          |291.25          |290.73          |290.81          |293.48          |290.60          |291.74          |291.15          |290.85          |291.05          |290.84          |291.66          |290.81          |291.55          |291.37          |291.07          |291.89          |291.23          |290.92          |291.52          |291.82          |290.91          |0.000           |0.000           |290.95          |291.20          |291.35          |291.51          |291.63          |290.95          |291.45          |291.44          |290.96          |291.05          |291.36          |291.47          |289.99          |293.07          |291.66          |291.45          |298.99          |291.26          |290.80          |291.13          |291.35          |291.87          |290.88          |0.000           |0.000           |
08.07.2013 08:34:20.000 |293.56          |290.62          |291.28          |290.84          |290.89          |293.48          |290.43          |291.68          |291.15          |290.79          |291.11          |290.87          |291.66          |290.87          |291.52          |291.43          |291.02          |291.92          |291.23          |291.24          |291.52          |291.79          |290.65          |0.000           |0.000           |290.89          |291.26          |291.32          |291.48          |291.66          |290.92          |291.48          |291.27          |290.90          |291.05          |291.30          |291.50          |289.99          |293.04          |291.49          |291.42          |298.97          |291.23          |290.83          |291.04          |291.20          |291.87          |290.79          |0.000           |0.000           |
08.07.2013 08:34:30.000 |293.59          |290.59          |291.22          |290.67          |290.75          |293.42          |290.43          |291.62          |291.12          |290.79          |290.99          |290.81          |291.57          |290.81          |291.44          |291.34          |291.04          |291.83          |291.20          |290.98          |291.44          |291.71          |290.68          |0.000           |0.000           |290.89          |291.20          |291.27          |291.45          |291.58          |290.89          |291.45          |291.27          |290.90          |291.02          |291.30          |291.44          |289.90          |292.98          |291.46          |291.36          |298.96          |291.20          |290.78          |290.98          |291.15          |291.84          |290.73          |0.000           |0.000           |
08.07.2013 08:34:40.000 |293.51          |290.51          |291.19          |290.70          |290.81          |293.42          |290.34          |291.53          |291.09          |290.73          |291.02          |290.78          |291.60          |290.78          |291.46          |291.28          |290.99          |291.83          |291.17          |291.04          |291.47          |291.65          |290.62          |0.000           |0.000           |290.80          |291.17          |291.21          |291.42          |291.60          |290.89          |291.36          |291.18          |290.82          |290.97          |291.21          |291.44          |289.96          |292.95          |291.43          |291.27          |298.93          |291.17          |290.80          |290.95          |291.03          |291.76          |290.65          |0.000           |0.000           |
08.07.2013 08:34:50.000 |293.59          |290.59          |291.22          |290.62          |290.78          |293.42          |290.40          |291.62          |291.09          |290.82          |290.96          |290.78          |291.57          |290.75          |291.49          |291.31          |291.04          |291.83          |291.17          |290.98          |291.44          |291.71          |290.79          |0.000           |0.000           |290.89          |291.17          |291.27          |291.45          |291.60          |290.86          |291.36          |291.33          |290.87          |290.99          |291.27          |291.38          |289.93          |292.98          |291.55          |291.36          |298.93          |291.17          |290.75          |290.96          |291.18          |291.79          |290.85          |0.000           |0.000           |
08.07.2013 08:35:00.000 |293.59          |290.59          |291.25          |290.70          |290.80          |293.45          |290.48          |291.56          |291.12          |290.85          |290.96          |290.75          |291.60          |290.72          |291.52          |291.25          |291.04          |291.86          |291.23          |290.89          |291.50          |291.65          |290.76          |0.000           |0.000           |290.92          |291.20          |291.30          |291.45          |291.57          |290.95          |291.31          |291.36          |290.87          |291.02          |291.30          |291.41          |289.99          |292.98          |291.66          |291.36          |298.96          |291.17          |290.72          |291.07          |291.32          |291.81          |290.91          |0.000           |0.000           |
08.07.2013 08:35:10.000 |293.65          |290.65          |291.25          |290.67          |290.81          |293.39          |290.52          |291.59          |291.12          |290.88          |290.96          |290.81          |291.63          |290.75          |291.52          |291.22          |291.10          |291.89          |291.28          |290.84          |291.52          |291.68          |290.94          |0.000           |0.000           |290.92          |291.23          |291.32          |291.48          |291.60          |290.95          |291.31          |291.33          |290.93          |291.05          |291.36          |291.44          |290.02          |292.95          |291.63          |291.33          |298.96          |291.20          |290.72          |291.04          |291.29          |291.76          |290.91          |0.000           |0.000           |
08.07.2013 08:35:20.000 |293.62          |290.62          |291.28          |290.76          |290.89          |293.51          |290.48          |291.68          |291.18          |290.91          |291.02          |290.87          |291.69          |290.84          |291.55          |291.39          |291.10          |291.92          |291.28          |291.04          |291.55          |291.79          |290.91          |0.000           |0.000           |290.92          |291.26          |291.35          |291.54          |291.66          |291.00          |291.48          |291.32          |290.99          |291.08          |291.33          |291.50          |290.05          |293.04          |291.66          |291.45          |299.02          |291.26          |290.83          |291.10          |291.29          |291.87          |290.91          |0.000           |0.000           |
08.07.2013 08:35:30.000 |293.65          |290.62          |291.28          |290.76          |290.89          |293.45          |290.57          |291.71          |291.18          |290.91          |291.08          |290.89          |291.69          |290.89          |291.55          |291.42          |291.04          |291.92          |291.25          |291.10          |291.55          |291.82          |290.88          |0.000           |0.000           |290.98          |291.26          |291.32          |291.54          |291.71          |290.98          |291.48          |291.38          |290.96          |291.05          |291.36          |291.47          |290.02          |293.09          |291.63          |291.48          |298.99          |291.29          |290.80          |291.13          |291.35          |291.90          |290.88          |0.000           |0.000           |
08.07.2013 08:35:40.000 |293.68          |290.71          |291.37          |290.90          |291.01          |293.60          |290.54          |291.76          |291.26          |290.96          |291.19          |290.98          |291.77          |291.01          |291.64          |291.54          |291.13          |292.00          |291.34          |291.27          |291.61          |291.88          |290.79          |0.000           |0.000           |291.00          |291.32          |291.38          |291.60          |291.77          |291.06          |291.57          |291.38          |291.05          |291.14          |291.39          |291.61          |290.11          |293.12          |291.66          |291.51          |299.08          |291.35          |290.98          |291.13          |291.26          |291.99          |290.88          |0.000           |0.000           |
08.07.2013 08:35:50.000 |293.73          |290.74          |291.34          |290.84          |290.92          |293.54          |290.60          |291.74          |291.23          |291.02          |291.11          |290.98          |291.75          |290.95          |291.61          |291.42          |291.16          |291.97          |291.34          |291.07          |291.64          |291.85          |290.94          |0.000           |0.000           |291.00          |291.29          |291.41          |291.63          |291.77          |291.06          |291.51          |291.41          |291.05          |291.11          |291.45          |291.52          |290.08          |293.09          |291.75          |291.48          |299.05          |291.35          |290.95          |291.16          |291.40          |291.93          |290.97          |0.000           |0.000           |
08.07.2013 08:36:00.000 |293.65          |290.65          |291.25          |290.73          |290.83          |293.45          |290.57          |291.68          |291.15          |290.91          |291.02          |290.87          |291.63          |290.84          |291.49          |291.36          |291.10          |291.86          |291.23          |290.93          |291.52          |291.76          |290.85          |0.000           |0.000           |290.97          |291.20          |291.32          |291.54          |291.68          |290.95          |291.39          |291.41          |290.96          |291.02          |291.38          |291.46          |289.99          |293.01          |291.57          |291.39          |298.96          |291.29          |290.80          |291.13          |291.32          |291.87          |290.79          |0.000           |0.000           |
08.07.2013 08:36:10.000 |293.53          |290.54          |291.28          |290.67          |290.86          |293.48          |290.40          |291.62          |291.15          |290.82          |291.05          |290.78          |291.66          |290.81          |291.46          |291.36          |290.99          |291.86          |291.17          |291.13          |291.50          |291.76          |290.70          |0.000           |0.000           |290.89          |291.17          |291.27          |291.42          |291.57          |290.92          |291.39          |291.27          |290.87          |291.00          |291.24          |291.49          |289.99          |293.01          |291.51          |291.36          |298.99          |291.20          |290.83          |291.01          |291.20          |291.81          |290.74          |0.000           |0.000           |
08.07.2013 08:36:20.000 |293.50          |290.51          |291.17          |290.61          |290.80          |293.42          |290.37          |291.56          |291.06          |290.76          |290.99          |290.78          |291.60          |290.77          |291.44          |291.28          |290.96          |291.80          |291.17          |291.04          |291.41          |291.70          |290.62          |0.000           |0.000           |290.77          |291.17          |291.21          |291.40          |291.54          |290.88          |291.39          |291.27          |290.85          |290.94          |291.24          |291.41          |289.96          |292.95          |291.51          |291.30          |298.96          |291.15          |290.75          |291.01          |291.15          |291.76          |290.76          |0.000           |0.000           |
08.07.2013 08:36:30.000 |293.50          |290.54          |291.23          |290.67          |290.80          |293.42          |290.31          |291.56          |291.09          |290.79          |291.02          |290.78          |291.57          |290.80          |291.44          |291.31          |290.99          |291.83          |291.20          |291.10          |291.41          |291.70          |290.73          |0.000           |0.000           |290.80          |291.20          |291.27          |291.40          |291.57          |290.88          |291.48          |291.18          |290.85          |291.00          |291.21          |291.41          |289.94          |292.95          |291.48          |291.36          |298.96          |291.17          |290.80          |290.95          |291.15          |291.79          |290.71          |0.000           |0.000           |
08.07.2013 08:36:40.000 |293.67          |290.74          |291.23          |290.67          |290.80          |293.45          |290.75          |291.65          |291.12          |290.99          |290.96          |290.87          |291.66          |290.77          |291.55          |291.28          |291.11          |291.83          |291.23          |290.75          |291.61          |291.76          |291.10          |0.000           |0.000           |291.03          |291.20          |291.35          |291.54          |291.68          |291.00          |291.31          |291.44          |291.02          |291.02          |291.42          |291.41          |289.97          |292.95          |291.75          |291.39          |298.96          |291.32          |290.72          |291.18          |291.49          |291.81          |290.99          |0.000           |0.000           |
08.07.2013 08:36:50.000 |293.59          |290.62          |291.23          |290.70          |290.77          |293.42          |290.46          |291.59          |291.12          |290.88          |290.93          |290.84          |291.60          |290.80          |291.52          |291.28          |291.05          |291.83          |291.20          |290.84          |291.47          |291.70          |290.79          |0.000           |0.000           |290.92          |291.14          |291.30          |291.51          |291.62          |290.89          |291.34          |291.35          |290.93          |291.02          |291.30          |291.41          |289.94          |292.92          |291.51          |291.33          |298.93          |291.23          |290.75          |291.07          |291.26          |291.79          |290.85          |0.000           |0.000           |
08.07.2013 08:37:00.000 |293.64          |290.71          |291.26          |290.67          |290.86          |293.51          |290.63          |291.68          |291.15          |290.93          |291.02          |290.87          |291.66          |290.86          |291.55          |291.34          |291.11          |291.86          |291.26          |290.90          |291.58          |291.79          |290.93          |0.000           |0.000           |290.97          |291.20          |291.33          |291.54          |291.65          |291.03          |291.42          |291.41          |290.99          |291.05          |291.36          |291.43          |290.02          |293.04          |291.60          |291.45          |298.99          |291.26          |290.78          |291.13          |291.35          |291.87          |290.88          |0.000           |0.000           |
08.07.2013 08:37:10.000 |293.70          |290.71          |291.29          |290.67          |290.83          |293.45          |290.54          |291.62          |291.18          |290.96          |291.02          |290.87          |291.66          |290.80          |291.61          |291.30          |291.13          |291.89          |291.29          |290.93          |291.52          |291.73          |290.93          |0.000           |0.000           |291.03          |291.23          |291.39          |291.54          |291.65          |291.03          |291.36          |291.44          |290.99          |291.05          |291.39          |291.43          |290.00          |293.01          |291.66          |291.36          |298.99          |291.29          |290.78          |291.04          |291.32          |291.76          |290.94          |0.000           |0.000           |
08.07.2013 08:37:20.000 |293.64          |290.68          |291.31          |290.79          |290.89          |293.54          |290.57          |291.71          |291.21          |290.91          |291.10          |290.92          |291.72          |290.92          |291.58          |291.36          |291.11          |291.89          |291.29          |291.04          |291.58          |291.85          |290.87          |0.000           |0.000           |291.00          |291.25          |291.36          |291.57          |291.71          |290.98          |291.51          |291.38          |290.99          |291.08          |291.39          |291.52          |290.05          |293.09          |291.57          |291.45          |299.04          |291.34          |290.89          |291.13          |291.32          |291.90          |290.88          |0.000           |0.000           |
08.07.2013 08:37:30.000 |293.58          |290.68          |291.29          |290.70          |290.86          |293.57          |290.45          |291.65          |291.21          |290.85          |291.13          |290.89          |291.72          |290.89          |291.52          |291.42          |291.11          |291.89          |291.26          |291.07          |291.55          |291.79          |290.85          |0.000           |0.000           |290.94          |291.28          |291.33          |291.51          |291.65          |290.92          |291.57          |291.24          |290.93          |291.08          |291.30          |291.55          |290.02          |293.07          |291.45          |291.42          |299.04          |291.32          |290.92          |291.04          |291.14          |291.90          |290.74          |0.000           |0.000           |
08.07.2013 08:37:40.000 |293.61          |290.65          |291.23          |290.64          |290.80          |293.45          |290.51          |291.65          |291.12          |290.85          |291.02          |290.81          |291.63          |290.77          |291.52          |291.30          |291.08          |291.83          |291.23          |290.93          |291.52          |291.76          |290.93          |0.000           |0.000           |290.91          |291.19          |291.30          |291.45          |291.59          |290.92          |291.34          |291.36          |290.87          |291.00          |291.33          |291.43          |289.97          |293.01          |291.57          |291.39          |298.96          |291.20          |290.72          |291.13          |291.35          |291.79          |290.85          |0.000           |0.000           |
08.07.2013 08:37:50.000 |293.64          |290.66          |291.29          |290.73          |290.89          |293.51          |290.54          |291.68          |291.18          |290.93          |291.05          |290.89          |291.69          |290.89          |291.61          |291.36          |291.11          |291.89          |291.26          |291.10          |291.58          |291.82          |290.93          |0.000           |0.000           |290.97          |291.25          |291.33          |291.54          |291.68          |290.98          |291.42          |291.41          |290.96          |291.05          |291.39          |291.49          |290.03          |293.04          |291.66          |291.45          |299.01          |291.32          |290.86          |291.13          |291.35          |291.87          |290.91          |0.000           |0.000           |
08.07.2013 08:38:00.000 |293.61          |290.63          |291.26          |290.67          |290.86          |293.54          |290.54          |291.67          |291.15          |290.93          |291.08          |290.84          |291.69          |290.83          |291.55          |291.27          |291.08          |291.86          |291.23          |290.96          |291.58          |291.74          |290.84          |0.000           |0.000           |290.97          |291.25          |291.33          |291.51          |291.65          |290.98          |291.39          |291.38          |290.96          |291.05          |291.33          |291.46          |290.00          |293.01          |291.60          |291.39          |299.01          |291.26          |290.78          |291.10          |291.35          |291.81          |290.88          |0.000           |0.000           |
08.07.2013 08:38:10.000 |293.55          |290.60          |291.29          |290.70          |290.89          |293.51          |290.48          |291.70          |291.15          |290.87          |291.05          |290.87          |291.69          |290.86          |291.58          |291.42          |291.08          |291.86          |291.23          |291.10          |291.52          |291.82          |290.73          |0.000           |0.000           |290.85          |291.22          |291.30          |291.45          |291.62          |290.98          |291.48          |291.27          |290.87          |291.02          |291.30          |291.49          |290.03          |293.07          |291.60          |291.45          |298.99          |291.23          |290.83          |291.07          |291.23          |291.90          |290.80          |0.000           |0.000           |
08.07.2013 08:38:20.000 |293.64          |290.71          |291.40          |290.73          |290.92          |293.57          |290.57          |291.67          |291.24          |290.87          |291.16          |290.87          |291.72          |290.86          |291.55          |291.44          |291.14          |291.97          |291.32          |291.13          |291.58          |291.76          |290.79          |0.000           |0.000           |290.94          |291.34          |291.39          |291.51          |291.65          |290.98          |291.51          |291.33          |290.93          |291.17          |291.36          |291.58          |290.06          |293.04          |291.57          |291.48          |299.04          |291.26          |290.86          |291.07          |291.23          |291.90          |290.85          |0.000           |0.000           |
08.07.2013 08:38:30.000 |293.70          |290.74          |291.32          |290.79          |290.84          |293.57          |290.59          |291.73          |291.21          |290.99          |291.08          |290.95          |291.72          |290.94          |291.58          |291.42          |291.17          |291.94          |291.34          |291.10          |291.61          |291.82          |290.90          |0.000           |0.000           |291.02          |291.31          |291.41          |291.60          |291.74          |291.00          |291.51          |291.41          |291.05          |291.14          |291.42          |291.52          |290.03          |293.07          |291.69          |291.45          |299.07          |291.35          |290.89          |291.16          |291.35          |291.90          |290.94          |0.000           |0.000           |
08.07.2013 08:38:40.000 |293.70          |290.74          |291.35          |290.73          |290.92          |293.57          |290.59          |291.73          |291.24          |290.99          |291.13          |290.92          |291.75          |290.89          |291.64          |291.44          |291.17          |291.94          |291.34          |290.99          |291.61          |291.82          |290.98          |0.000           |0.000           |291.05          |291.31          |291.41          |291.57          |291.71          |291.03          |291.51          |291.41          |290.99          |291.14          |291.42          |291.55          |290.09          |293.07          |291.66          |291.48          |299.07          |291.32          |290.83          |291.16          |291.38          |291.90          |290.94          |0.000           |0.000           |
08.07.2013 08:38:50.000 |293.73          |290.74          |291.32          |290.79          |290.92          |293.60          |290.62          |291.79          |291.27          |290.99          |291.10          |290.95          |291.75          |291.00          |291.64          |291.44          |291.14          |291.94          |291.32          |291.07          |291.64          |291.88          |291.04          |0.000           |0.000           |291.02          |291.28          |291.39          |291.60          |291.74          |291.03          |291.57          |291.47          |291.05          |291.14          |291.45          |291.55          |290.09          |293.09          |291.68          |291.51          |299.07          |291.38          |290.92          |291.18          |291.38          |291.96          |290.97          |0.000           |0.000           |
08.07.2013 08:39:00.000 |293.67          |290.68          |291.32          |290.73          |290.86          |293.51          |290.54          |291.70          |291.21          |291.05          |291.02          |290.92          |291.69          |290.83          |291.61          |291.30          |291.11          |291.91          |291.32          |291.07          |291.58          |291.79          |290.84          |0.000           |0.000           |291.02          |291.25          |291.39          |291.57          |291.68          |291.03          |291.36          |291.44          |291.02          |291.11          |291.45          |291.46          |290.03          |292.95          |291.77          |291.45          |299.01          |291.29          |290.86          |291.13          |291.29          |291.90          |290.83          |0.000           |0.000           |
08.07.2013 08:39:10.000 |293.64          |290.68          |291.29          |290.73          |290.89          |293.51          |290.57          |291.67          |291.18          |290.93          |291.08          |290.89          |291.69          |290.89          |291.58          |291.36          |291.11          |291.88          |291.26          |291.02          |291.58          |291.76          |290.90          |0.000           |0.000           |291.00          |291.25          |291.36          |291.54          |291.68          |290.98          |291.48          |291.36          |290.96          |291.06          |291.39          |291.49          |290.03          |293.04          |291.62          |291.39          |299.04          |291.29          |290.86          |291.13          |291.35          |291.84          |290.80          |0.000           |0.000           |
08.07.2013 08:39:20.000 |293.61          |290.63          |291.38          |290.85          |291.04          |293.54          |290.48          |291.64          |291.27          |290.87          |291.28          |290.96          |291.80          |291.03          |291.64          |291.47          |291.05          |291.97          |291.26          |291.39          |291.64          |291.76          |290.75          |0.000           |0.000           |290.97          |291.37          |291.39          |291.54          |291.71          |291.03          |291.65          |291.21          |290.96          |291.11          |291.36          |291.63          |290.14          |293.09          |291.51          |291.45          |299.10          |291.38          |291.06          |291.04          |291.18          |291.96          |290.71          |0.000           |0.000           |
08.07.2013 08:39:30.000 |293.67          |290.80          |291.47          |290.88          |290.98          |293.68          |290.57          |291.79          |291.33          |291.02          |291.25          |290.96          |291.80          |291.00          |291.66          |291.56          |291.22          |292.06          |291.41          |291.28          |291.67          |291.91          |290.93          |0.000           |0.000           |291.05          |291.40          |291.47          |291.60          |291.76          |291.09          |291.65          |291.41          |291.05          |291.20          |291.47          |291.60          |290.12          |293.18          |291.74          |291.56          |299.13          |291.38          |291.01          |291.16          |291.35          |292.02          |290.94          |0.000           |0.000           |
08.07.2013 08:39:40.000 |293.70          |290.71          |291.38          |290.76          |290.95          |293.57          |290.57          |291.73          |291.27          |290.99          |291.16          |290.96          |291.77          |290.94          |291.66          |291.44          |291.17          |291.97          |291.32          |291.08          |291.67          |291.85          |290.93          |0.000           |0.000           |291.00          |291.31          |291.41          |291.60          |291.71          |291.06          |291.57          |291.38          |291.02          |291.14          |291.50          |291.58          |290.12          |293.12          |291.62          |291.48          |299.12          |291.32          |290.89          |291.16          |291.38          |291.93          |290.97          |0.000           |0.000           |
