Bushehr NPP      Operating period  1         Cur. time 08.07.2013 11:06:53.107  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 08:00:00.000
RSA protocol     Nakz              2979      Final time  08.07.2013 09:00:00.000

Time                    |10YQR01FT002XQ02|10YQR02FT002XQ02|10YQR03FT002XQ02|10YQR04FT002XQ02|10YQR05FT002XQ02|10YQR06FT002XQ02|10YQR07FT002XQ02|10YQR08FT002XQ02|10YQR09FT002XQ02|10YQR10FT002XQ02|10YQR11FT002XQ02|10YQR12FT002XQ02|10YQR13FT002XQ02|10YQR14FT002XQ02|10YQR15FT002XQ02|10YQR16FT002XQ02|10YQR17FT002XQ02|10YQR18FT002XQ02|10YQR19FT002XQ02|10YQR20FT002XQ02|10YQR21FT002XQ02|10YQR22FT002XQ02|10YQR23FT002XQ02|10YQR24FT002XQ02|10YQR25FT002XQ02|10YQR26FT002XQ02|10YQR27FT002XQ02|10YQR28FT002XQ02|10YQR29FT002XQ02|10YQR30FT002XQ02|10YQR31FT002XQ02|10YQR32FT002XQ02|10YQR33FT002XQ02|10YQR34FT002XQ02|10YQR35FT002XQ02|10YQR36FT002XQ02|10YQR37FT002XQ02|10YQR38FT002XQ02|10YQR39FT002XQ02|10YQR40FT002XQ02|10YQR41FT002XQ02|10YQR42FT002XQ02|10YQR43FT002XQ02|10YQR44FT002XQ02|10YQR45FT002XQ02|10YQR46FT002XQ02|10YQR51FT002XQ02|10YQR52FT002XQ02|10YQR53FT002XQ02|10YQR54FT002XQ02|
08.07.2013 08:45:20.000 |27.756          |29.755          |31.228          |31.349          |32.330          |32.353          |29.343          |28.693          |26.004          |28.962          |32.580          |31.008          |32.847          |29.445          |34.587          |28.526          |31.836          |30.726          |33.379          |29.207          |28.765          |31.750          |27.391          |26.340          |31.582          |32.321          |25.720          |31.543          |29.774          |32.372          |30.290          |30.538          |28.134          |28.993          |31.563          |23.470          |37.824          |29.743          |27.183          |27.950          |34.333          |29.031          |31.928          |29.955          |29.843          |26.993          |30.521          |31.927          |29.159          |21.985          |
08.07.2013 08:45:30.000 |27.553          |29.850          |31.232          |31.349          |32.220          |32.353          |29.519          |28.777          |25.951          |28.797          |32.782          |31.102          |33.082          |29.197          |34.851          |28.418          |31.950          |30.700          |33.521          |29.008          |28.910          |31.528          |27.541          |26.340          |31.699          |32.320          |25.726          |31.604          |30.068          |32.229          |30.320          |30.462          |27.979          |29.137          |31.427          |23.444          |37.394          |29.894          |27.156          |28.033          |34.313          |28.835          |31.956          |30.046          |29.759          |27.054          |30.465          |32.409          |29.385          |22.049          |
08.07.2013 08:45:40.000 |27.435          |29.758          |30.995          |31.349          |32.247          |32.271          |29.388          |28.684          |25.769          |29.076          |32.439          |30.998          |33.053          |29.335          |34.749          |28.470          |31.839          |30.442          |33.010          |28.950          |28.782          |31.516          |27.499          |26.480          |31.601          |32.408          |25.586          |31.630          |29.890          |32.290          |30.348          |30.468          |28.062          |29.056          |31.529          |23.558          |36.815          |29.803          |27.156          |27.903          |34.213          |29.147          |32.010          |29.956          |29.705          |27.073          |30.401          |32.128          |29.561          |22.322          |
08.07.2013 08:45:50.000 |27.087          |29.690          |30.995          |31.349          |32.150          |32.374          |29.495          |28.713          |25.968          |28.956          |32.657          |31.064          |32.898          |29.382          |34.658          |28.030          |32.028          |30.802          |33.514          |29.254          |28.782          |31.649          |27.444          |26.440          |31.494          |32.197          |25.604          |31.619          |29.933          |32.621          |30.254          |30.527          |28.000          |29.056          |31.439          |23.460          |36.757          |29.825          |27.061          |27.903          |34.208          |29.081          |31.949          |29.918          |29.780          |26.985          |30.658          |32.002          |29.352          |21.894          |
08.07.2013 08:46:00.000 |27.545          |29.775          |31.135          |31.349          |32.036          |32.388          |29.390          |28.767          |25.847          |28.785          |32.515          |30.970          |32.669          |29.269          |34.606          |28.599          |31.714          |30.513          |33.428          |29.252          |28.722          |31.648          |27.386          |26.347          |31.607          |32.202          |25.603          |31.530          |29.821          |32.361          |30.277          |30.467          |28.117          |29.073          |31.455          |23.543          |36.643          |29.706          |27.060          |27.871          |34.303          |28.847          |31.720          |29.918          |29.834          |26.985          |30.457          |31.943          |29.289          |22.032          |
08.07.2013 08:46:10.000 |27.197          |29.775          |31.040          |31.239          |32.288          |32.273          |29.557          |28.606          |25.842          |28.970          |32.480          |30.970          |32.922          |29.366          |34.677          |28.712          |31.738          |30.623          |33.585          |28.819          |28.813          |31.513          |27.470          |26.347          |31.601          |32.292          |25.727          |31.428          |30.161          |32.388          |30.361          |30.475          |28.088          |29.099          |31.405          |23.445          |36.467          |29.875          |27.153          |27.981          |34.179          |29.023          |31.944          |30.044          |29.822          |27.095          |30.481          |32.166          |29.370          |21.991          |
08.07.2013 08:46:20.000 |27.224          |29.767          |31.268          |31.164          |32.290          |32.451          |29.407          |28.964          |25.990          |28.777          |32.597          |30.970          |32.778          |29.423          |34.515          |28.628          |32.047          |30.850          |33.422          |29.363          |28.718          |31.700          |27.607          |26.463          |31.601          |32.165          |25.624          |31.496          |29.985          |32.559          |30.289          |30.520          |28.195          |29.003          |31.488          |23.426          |37.120          |29.872          |27.246          |27.944          |34.270          |29.101          |31.969          |29.941          |29.837          |26.913          |30.569          |32.022          |29.429          |21.799          |
08.07.2013 08:46:30.000 |27.690          |29.664          |31.187          |31.144          |32.467          |32.430          |29.537          |28.856          |26.279          |29.045          |32.712          |31.173          |33.155          |29.581          |34.437          |28.687          |31.828          |30.773          |33.513          |29.457          |28.778          |31.623          |27.557          |26.324          |31.632          |32.456          |25.574          |31.707          |29.907          |33.280          |30.310          |30.531          |28.078          |28.875          |31.755          |23.660          |36.871          |29.819          |27.286          |27.874          |34.270          |28.936          |31.837          |30.059          |29.925          |26.870          |30.628          |32.087          |29.265          |21.921          |
08.07.2013 08:46:40.000 |27.456          |29.887          |31.012          |31.028          |32.262          |32.444          |29.433          |28.711          |25.876          |28.667          |32.612          |31.034          |32.838          |29.346          |34.631          |28.945          |31.993          |30.967          |33.568          |29.480          |28.876          |31.794          |27.469          |26.523          |31.600          |32.422          |25.686          |31.429          |29.971          |32.490          |30.346          |30.411          |28.109          |29.112          |31.702          |23.571          |36.697          |29.819          |27.195          |27.854          |34.267          |28.960          |32.459          |30.084          |29.872          |27.036          |30.626          |32.196          |29.403          |21.959          |
08.07.2013 08:46:50.000 |27.843          |29.843          |31.458          |31.028          |32.166          |32.438          |29.663          |28.698          |25.943          |29.169          |32.612          |31.127          |33.111          |29.248          |34.760          |28.674          |31.837          |30.868          |33.472          |29.094          |28.909          |31.641          |27.713          |26.351          |31.783          |32.280          |25.589          |31.572          |30.264          |32.490          |30.524          |30.711          |28.187          |29.226          |31.538          |23.472          |37.542          |29.950          |27.272          |27.884          |34.366          |29.033          |32.132          |30.103          |29.908          |27.136          |30.526          |32.324          |29.532          |22.193          |
08.07.2013 08:47:00.000 |27.085          |29.917          |31.157          |31.120          |32.340          |32.546          |29.488          |28.799          |25.991          |29.071          |32.657          |31.127          |33.070          |29.436          |34.776          |28.688          |32.023          |30.626          |33.636          |29.398          |28.898          |31.691          |27.576          |26.314          |31.643          |32.281          |25.640          |31.505          |30.059          |33.792          |30.234          |30.443          |28.144          |29.131          |31.595          |23.674          |37.729          |29.857          |27.316          |27.937          |34.366          |29.191          |31.893          |30.103          |29.750          |26.895          |30.631          |32.055          |29.347          |21.870          |
08.07.2013 08:47:10.000 |27.640          |29.813          |31.254          |31.163          |32.445          |32.445          |29.412          |28.781          |26.031          |28.879          |32.608          |31.073          |33.308          |29.457          |34.700          |28.725          |31.867          |30.894          |33.551          |29.464          |28.879          |31.733          |27.509          |26.391          |31.667          |32.281          |25.555          |31.567          |30.059          |32.516          |30.348          |30.622          |28.243          |29.065          |31.476          |23.724          |37.801          |29.948          |27.252          |28.008          |34.193          |29.014          |31.957          |29.998          |29.960          |27.106          |30.526          |31.980          |29.272          |22.048          |
08.07.2013 08:47:20.000 |27.097          |29.858          |31.367          |31.002          |32.304          |32.495          |29.361          |28.797          |25.947          |29.053          |32.608          |31.050          |32.565          |29.274          |34.702          |28.711          |31.807          |30.352          |33.624          |29.207          |28.879          |31.707          |27.554          |26.391          |31.679          |32.278          |25.624          |31.615          |29.947          |32.521          |30.436          |30.481          |28.011          |29.093          |31.478          |23.528          |37.696          |29.834          |27.240          |27.958          |34.423          |28.927          |31.945          |30.136          |29.805          |27.050          |30.500          |32.406          |29.538          |22.087          |
08.07.2013 08:47:30.000 |27.664          |29.835          |31.187          |31.106          |32.238          |32.493          |29.475          |28.774          |25.855          |28.904          |32.629          |31.055          |33.132          |29.383          |34.468          |28.890          |31.681          |30.832          |33.373          |29.288          |28.747          |31.570          |27.305          |26.292          |31.565          |32.198          |25.409          |31.448          |29.967          |32.683          |30.230          |30.530          |28.117          |28.963          |31.475          |23.462          |37.723          |29.826          |27.206          |27.962          |34.332          |29.055          |31.782          |29.994          |29.813          |26.844          |30.462          |32.027          |29.256          |21.756          |
08.07.2013 08:47:40.000 |27.560          |29.750          |31.195          |31.089          |32.194          |32.331          |29.282          |28.644          |26.037          |29.028          |32.630          |31.074          |33.085          |29.536          |34.523          |28.617          |31.951          |30.070          |33.517          |29.696          |28.879          |31.583          |27.225          |26.222          |31.490          |32.346          |25.419          |31.475          |29.911          |32.722          |30.064          |30.428          |28.118          |29.019          |31.473          |23.632          |37.676          |29.713          |27.159          |28.017          |34.216          |29.027          |31.564          |29.973          |29.590          |26.768          |30.668          |31.668          |29.164          |21.722          |
08.07.2013 08:47:50.000 |27.307          |29.767          |31.204          |31.075          |32.170          |32.451          |29.385          |28.847          |26.014          |28.948          |32.620          |30.970          |33.061          |29.169          |34.654          |28.250          |31.870          |30.733          |33.505          |29.041          |28.887          |31.757          |27.578          |26.261          |31.613          |32.358          |25.566          |31.521          |29.956          |32.529          |30.131          |30.604          |28.118          |29.033          |31.487          |23.362          |37.722          |29.930          |27.135          |28.064          |34.235          |28.958          |31.883          |29.962          |29.828          |27.203          |30.530          |32.302          |29.194          |22.087          |
08.07.2013 08:48:00.000 |27.431          |29.862          |31.126          |31.022          |32.379          |32.425          |29.386          |28.944          |25.792          |28.955          |32.825          |30.970          |32.896          |29.436          |34.511          |28.405          |31.701          |30.597          |33.256          |29.509          |28.773          |31.711          |27.215          |26.238          |31.563          |32.391          |25.544          |31.558          |29.849          |32.476          |30.397          |30.404          |28.057          |29.099          |31.440          |23.570          |37.757          |29.815          |27.228          |28.042          |34.102          |29.049          |31.920          |29.935          |29.864          |27.065          |30.601          |32.080          |29.308          |21.828          |
08.07.2013 08:48:10.000 |27.491          |29.862          |31.047          |31.270          |32.192          |32.425          |29.407          |28.893          |25.806          |29.282          |32.631          |31.065          |32.761          |29.334          |34.791          |28.293          |31.828          |31.005          |33.668          |29.035          |28.788          |31.553          |27.507          |26.450          |31.700          |32.289          |25.558          |31.455          |29.914          |32.492          |30.374          |30.455          |28.152          |29.105          |31.562          |23.578          |36.649          |29.895          |27.293          |28.028          |34.309          |28.923          |31.926          |30.147          |29.821          |26.965          |30.438          |31.974          |29.667          |21.958          |
08.07.2013 08:48:20.000 |27.233          |29.797          |31.187          |31.270          |32.282          |32.338          |29.228          |28.634          |26.199          |28.590          |32.631          |30.999          |33.190          |29.485          |34.469          |28.353          |31.939          |30.747          |33.261          |29.601          |28.800          |31.545          |27.296          |26.290          |31.587          |32.270          |25.751          |31.554          |30.066          |32.553          |30.271          |30.378          |28.181          |28.897          |31.209          |23.692          |37.936          |29.629          |27.136          |27.924          |34.202          |29.173          |31.869          |29.966          |29.919          |26.673          |30.552          |31.884          |29.380          |21.775          |
08.07.2013 08:48:30.000 |27.111          |29.797          |31.036          |31.419          |32.238          |32.388          |29.408          |28.761          |26.003          |28.812          |32.631          |31.097          |32.975          |29.516          |34.604          |28.112          |31.870          |30.704          |33.369          |29.106          |28.800          |31.702          |27.456          |26.294          |31.587          |32.278          |25.631          |31.466          |30.250          |32.641          |30.224          |30.498          |28.070          |29.033          |31.489          |23.455          |37.778          |29.937          |27.136          |28.033          |34.202          |29.006          |32.033          |29.966          |29.835          |26.947          |30.430          |32.220          |29.422          |21.818          |
08.07.2013 08:48:40.000 |27.709          |29.797          |31.176          |31.320          |32.378          |32.395          |29.503          |28.796          |25.874          |29.037          |32.621          |31.109          |32.693          |29.455          |34.571          |28.257          |31.786          |30.823          |33.509          |29.418          |28.800          |31.678          |27.414          |26.401          |31.682          |32.278          |25.604          |31.496          |30.161          |33.102          |30.478          |30.494          |28.070          |29.094          |31.608          |23.595          |36.899          |29.796          |27.171          |28.095          |34.282          |28.990          |32.172          |30.022          |29.935          |27.006          |30.599          |32.017          |29.370          |21.918          |
08.07.2013 08:48:50.000 |27.428          |29.797          |31.127          |31.146          |32.153          |32.392          |29.421          |28.658          |25.879          |28.785          |32.621          |31.029          |33.011          |29.289          |34.721          |28.245          |31.774          |30.228          |33.411          |29.004          |28.783          |31.283          |27.619          |26.291          |31.670          |32.234          |25.574          |31.473          |30.078          |33.509          |30.314          |30.502          |27.918          |28.951          |31.356          |23.408          |37.734          |29.827          |27.090          |27.934          |34.294          |28.998          |32.263          |30.039          |29.849          |27.183          |30.375          |31.765          |29.287          |22.067          |
08.07.2013 08:49:00.000 |27.164          |29.769          |31.222          |31.280          |32.153          |32.422          |29.520          |28.851          |26.130          |29.146          |32.736          |31.029          |33.149          |29.387          |34.714          |28.084          |32.013          |30.788          |33.560          |29.387          |28.915          |31.848          |27.522          |26.488          |31.676          |32.332          |25.685          |31.723          |30.207          |33.786          |30.443          |30.408          |28.140          |29.034          |31.469          |23.275          |37.666          |29.956          |27.188          |28.182          |34.294          |29.075          |31.878          |30.045          |29.801          |27.023          |30.569          |32.187          |29.487          |21.945          |
08.07.2013 08:49:10.000 |27.635          |29.925          |31.037          |31.373          |32.322          |32.571          |29.520          |29.008          |25.943          |29.078          |32.642          |31.147          |33.077          |29.460          |34.785          |28.212          |31.969          |30.577          |33.377          |29.601          |28.916          |31.825          |27.540          |26.371          |31.780          |32.487          |25.690          |31.644          |30.373          |33.517          |30.404          |30.635          |28.232          |29.180          |31.613          |23.625          |36.711          |29.913          |27.297          |28.167          |34.273          |29.031          |32.071          |30.034          |29.958          |27.067          |30.603          |32.214          |29.668          |22.094          |
08.07.2013 08:49:20.000 |27.617          |29.925          |31.203          |31.464          |32.568          |32.503          |29.427          |28.823          |26.080          |29.179          |32.722          |31.220          |33.059          |29.506          |34.852          |28.713          |31.951          |30.703          |33.795          |29.354          |28.946          |31.643          |27.555          |26.376          |31.780          |32.297          |25.720          |31.662          |30.245          |32.354          |30.300          |30.539          |28.221          |29.072          |31.721          |23.676          |37.838          |29.914          |27.227          |28.149          |34.301          |29.041          |32.008          |30.057          |29.956          |27.098          |30.655          |32.439          |29.488          |22.198          |
08.07.2013 08:49:30.000 |27.458          |29.836          |31.244          |31.373          |32.356          |32.486          |29.526          |28.863          |25.935          |29.330          |32.684          |31.068          |33.586          |29.435          |34.777          |28.492          |31.875          |30.715          |33.658          |29.335          |28.851          |31.749          |27.563          |26.440          |31.776          |32.310          |25.746          |31.588          |30.224          |32.284          |30.341          |30.539          |28.062          |29.117          |31.527          |23.598          |37.764          |29.914          |27.289          |28.076          |34.391          |28.996          |32.151          |30.057          |29.893          |27.129          |30.545          |32.366          |29.576          |22.036          |
08.07.2013 08:49:40.000 |27.456          |29.899          |31.244          |31.466          |32.310          |32.553          |29.654          |28.915          |26.033          |29.340          |32.782          |31.185          |33.195          |29.489          |34.757          |28.662          |32.045          |30.656          |33.571          |29.423          |28.986          |31.626          |27.744          |26.465          |31.776          |32.317          |25.775          |31.759          |30.174          |32.597          |30.540          |30.728          |28.089          |29.164          |31.479          |23.367          |37.248          |29.955          |27.273          |28.178          |34.391          |29.024          |32.548          |30.150          |29.879          |27.251          |30.575          |32.307          |29.469          |22.135          |
08.07.2013 08:49:50.000 |27.448          |29.853          |31.141          |31.351          |32.235          |32.543          |29.502          |28.726          |25.966          |28.604          |32.638          |31.222          |33.147          |29.356          |34.756          |28.377          |31.750          |30.504          |33.476          |29.213          |28.844          |31.576          |27.562          |26.441          |31.774          |32.214          |25.823          |31.750          |30.081          |32.426          |30.433          |30.462          |28.071          |29.160          |31.472          |23.502          |37.954          |29.933          |27.253          |28.008          |34.264          |29.015          |31.883          |30.159          |29.879          |27.098          |30.595          |32.070          |29.566          |22.261          |
08.07.2013 08:50:00.000 |27.303          |29.755          |31.091          |31.351          |32.381          |32.650          |29.461          |28.832          |25.815          |28.635          |32.512          |31.081          |33.012          |29.483          |34.590          |28.401          |31.866          |30.621          |33.278          |29.215          |28.844          |31.658          |27.536          |26.334          |31.584          |32.263          |25.688          |31.586          |30.088          |32.510          |30.219          |30.542          |28.064          |29.069          |31.472          |23.361          |36.411          |29.823          |27.255          |28.095          |34.264          |29.190          |31.885          |29.997          |29.884          |27.090          |30.568          |32.192          |29.316          |21.848          |
08.07.2013 08:50:10.000 |27.451          |29.713          |31.288          |31.351          |32.317          |32.312          |29.423          |28.684          |26.275          |28.608          |32.616          |31.140          |32.664          |29.599          |34.401          |28.946          |31.773          |30.737          |33.423          |29.296          |28.743          |31.641          |27.499          |26.263          |31.584          |32.263          |25.744          |31.496          |30.103          |32.677          |30.211          |30.428          |28.141          |29.036          |31.494          |23.535          |36.749          |29.789          |27.171          |27.869          |34.182          |29.076          |32.001          |29.997          |29.492          |26.863          |30.563          |32.045          |29.226          |21.895          |
08.07.2013 08:50:20.000 |27.363          |29.730          |31.289          |31.351          |32.346          |32.411          |29.393          |28.800          |26.161          |28.924          |32.534          |31.047          |32.694          |29.457          |34.456          |28.261          |31.742          |30.860          |33.469          |29.435          |28.868          |31.935          |27.417          |26.276          |31.584          |32.263          |25.574          |31.669          |29.966          |32.364          |30.369          |30.406          |28.057          |29.036          |31.580          |23.393          |36.729          |29.874          |27.005          |28.060          |34.223          |29.106          |32.144          |29.927          |29.864          |26.893          |30.472          |32.005          |29.227          |21.895          |
08.07.2013 08:50:30.000 |27.230          |29.863          |31.145          |31.231          |32.156          |32.434          |29.492          |28.753          |25.881          |28.987          |32.486          |30.938          |32.761          |29.253          |34.498          |28.267          |31.850          |30.808          |33.511          |29.028          |28.669          |31.480          |27.395          |26.418          |31.523          |32.228          |25.695          |31.593          |30.172          |33.145          |30.317          |30.463          |28.057          |28.958          |31.334          |23.256          |36.538          |29.778          |27.178          |27.912          |34.156          |29.055          |31.898          |29.927          |29.782          |27.017          |30.442          |32.024          |29.348          |21.964          |
08.07.2013 08:50:40.000 |27.635          |29.826          |31.145          |31.324          |32.360          |32.500          |29.421          |28.711          |25.660          |28.909          |32.466          |31.069          |32.654          |29.217          |34.622          |28.589          |31.688          |30.788          |33.552          |29.117          |28.767          |31.599          |27.579          |26.307          |31.537          |32.203          |25.784          |31.625          |30.205          |33.291          |30.297          |30.463          |28.057          |29.048          |31.399          |23.351          |37.715          |29.759          |27.195          |28.029          |34.178          |29.039          |32.215          |30.022          |29.793          |27.148          |30.393          |32.093          |29.184          |22.059          |
08.07.2013 08:50:50.000 |27.390          |29.823          |31.023          |31.283          |32.055          |32.278          |29.308          |28.711          |25.784          |28.689          |32.479          |30.966          |32.834          |29.166          |34.600          |28.430          |31.803          |30.678          |33.561          |28.952          |28.663          |31.585          |27.469          |26.373          |31.568          |32.162          |25.654          |31.551          |30.099          |32.329          |30.502          |30.489          |27.996          |29.091          |31.432          |23.496          |36.580          |29.742          |27.107          |27.950          |34.127          |28.840          |32.195          |29.967          |29.752          |27.088          |30.509          |31.955          |29.429          |22.178          |
08.07.2013 08:51:00.000 |27.329          |29.800          |31.191          |31.283          |32.227          |32.367          |29.333          |28.906          |26.009          |29.144          |32.592          |30.932          |32.860          |29.419          |34.600          |28.942          |31.803          |30.818          |33.526          |29.152          |28.801          |31.498          |27.580          |26.255          |31.648          |32.295          |25.391          |31.517          |30.128          |32.469          |30.470          |30.514          |28.133          |29.006          |31.343          |23.552          |36.544          |29.741          |27.163          |27.868          |34.285          |28.983          |31.964          |29.967          |29.741          |27.031          |30.458          |32.208          |29.333          |22.063          |
08.07.2013 08:51:10.000 |26.923          |29.697          |30.982          |31.182          |32.136          |32.358          |29.296          |28.661          |25.779          |28.963          |32.481          |30.952          |32.872          |29.303          |34.724          |28.139          |31.798          |30.673          |33.468          |28.979          |28.914          |31.404          |27.396          |26.361          |31.447          |32.179          |25.667          |31.544          |29.907          |32.496          |30.182          |30.485          |27.988          |28.898          |31.363          |23.465          |37.655          |29.833          |27.104          |27.770          |34.163          |28.809          |32.048          |29.967          |29.675          |26.982          |30.310          |31.971          |29.350          |22.004          |
08.07.2013 08:51:20.000 |27.491          |29.845          |31.214          |31.355          |32.220          |32.358          |29.416          |28.700          |25.856          |28.733          |32.602          |31.093          |32.707          |29.381          |34.616          |28.675          |31.787          |30.665          |33.380          |29.290          |28.855          |31.664          |27.473          |26.316          |31.630          |32.290          |25.727          |31.478          |30.028          |32.407          |30.203          |30.505          |28.071          |28.995          |31.483          |23.547          |37.655          |29.833          |27.236          |27.975          |34.278          |29.002          |32.154          |29.918          |29.856          |27.135          |30.506          |31.832          |29.323          |21.971          |
08.07.2013 08:51:30.000 |27.304          |29.748          |31.190          |31.230          |32.026          |32.390          |29.454          |28.848          |25.956          |28.800          |32.602          |31.074          |33.150          |29.225          |34.561          |28.197          |31.771          |30.845          |33.358          |29.209          |28.743          |31.583          |27.440          |26.455          |31.623          |32.187          |25.764          |31.523          |30.239          |32.582          |30.274          |30.542          |28.071          |28.975          |31.435          |23.329          |36.916          |29.739          |27.137          |27.895          |34.321          |28.867          |32.106          |29.906          |29.714          |27.087          |30.511          |32.184          |29.423          |21.775          |
08.07.2013 08:51:40.000 |27.272          |29.674          |31.071          |31.230          |32.367          |32.298          |29.362          |28.731          |26.040          |29.089          |32.602          |30.929          |33.062          |29.421          |34.474          |28.261          |31.628          |30.475          |33.409          |29.502          |28.743          |31.470          |27.381          |26.312          |31.393          |32.187          |25.562          |31.431          |30.069          |32.471          |30.100          |30.402          |27.962          |28.826          |31.483          |23.579          |37.577          |29.739          |27.045          |27.810          |34.115          |29.014          |32.052          |29.811          |29.825          |26.942          |30.480          |31.915          |29.216          |21.806          |
08.07.2013 08:51:50.000 |27.244          |29.795          |31.049          |31.230          |31.999          |32.391          |29.397          |28.706          |25.810          |29.002          |32.505          |30.929          |33.233          |29.279          |34.570          |28.402          |31.857          |30.647          |33.384          |29.047          |28.786          |31.585          |27.470          |26.350          |31.540          |32.067          |25.595          |31.489          |30.154          |32.327          |30.442          |30.458          |27.937          |29.001          |31.323          |23.468          |37.633          |29.739          |27.142          |27.876          |34.089          |28.812          |31.794          |29.906          |29.799          |26.974          |30.516          |32.180          |29.391          |21.952          |
08.07.2013 08:52:00.000 |26.857          |29.675          |31.098          |31.226          |32.123          |32.261          |29.231          |28.589          |25.847          |29.096          |32.505          |30.913          |32.760          |29.171          |34.719          |28.244          |31.754          |30.627          |33.197          |29.113          |28.668          |31.451          |27.363          |26.380          |31.540          |32.052          |25.576          |31.441          |29.962          |32.136          |30.240          |30.329          |27.937          |29.014          |31.291          |23.252          |37.532          |29.834          |27.060          |27.898          |34.151          |28.854          |32.264          |29.714          |29.613          |27.045          |30.382          |31.873          |29.290          |22.195          |
08.07.2013 08:52:10.000 |27.288          |29.783          |30.926          |31.226          |32.135          |32.434          |29.331          |28.664          |25.796          |29.017          |32.513          |30.984          |33.159          |29.218          |34.749          |28.704          |31.794          |30.605          |33.571          |29.057          |28.789          |31.406          |27.345          |26.364          |31.642          |32.092          |25.635          |31.571          |30.198          |32.656          |30.264          |30.393          |28.042          |28.909          |31.309          |23.345          |36.360          |29.830          |27.068          |27.835          |34.151          |28.805          |31.870          |30.039          |29.849          |27.045          |30.452          |32.022          |29.292          |22.283          |
08.07.2013 08:52:20.000 |27.413          |29.847          |31.308          |31.214          |32.075          |32.331          |29.423          |28.589          |25.900          |28.834          |32.513          |30.984          |32.865          |29.313          |34.611          |28.235          |31.846          |30.823          |33.331          |29.075          |28.826          |31.643          |27.278          |26.375          |31.551          |32.230          |25.497          |31.572          |30.063          |32.239          |30.211          |30.450          |28.024          |28.951          |31.463          |23.460          |36.550          |29.795          |27.065          |28.003          |34.151          |28.864          |31.991          |29.984          |29.701          |26.943          |30.511          |32.182          |29.424          |22.007          |
08.07.2013 08:52:30.000 |27.409          |29.713          |31.382          |31.326          |32.258          |32.397          |29.314          |28.928          |25.977          |28.766          |32.619          |30.984          |33.111          |29.273          |34.612          |28.655          |31.591          |30.497          |33.262          |29.321          |28.798          |31.631          |27.299          |26.234          |31.551          |32.177          |25.530          |31.653          |30.089          |32.551          |30.239          |30.368          |28.070          |28.912          |31.508          |23.459          |36.796          |29.793          |27.156          |27.837          |34.151          |28.985          |31.989          |29.865          |29.875          |26.995          |30.568          |31.859          |29.329          |21.977          |
08.07.2013 08:52:40.000 |27.321          |29.699          |31.086          |31.203          |32.245          |32.494          |29.412          |28.638          |25.970          |28.962          |32.513          |30.984          |33.104          |29.297          |34.668          |28.622          |31.729          |30.776          |33.201          |29.265          |28.798          |31.423          |27.519          |26.265          |31.551          |32.258          |25.894          |31.421          |30.053          |32.259          |30.345          |30.561          |28.070          |28.878          |31.416          |23.281          |36.563          |29.676          |27.035          |27.888          |34.278          |28.860          |32.011          |29.973          |29.702          |26.905          |30.414          |31.995          |29.443          |21.939          |
08.07.2013 08:52:50.000 |27.530          |29.694          |31.103          |31.306          |32.282          |32.338          |29.194          |28.685          |26.112          |28.818          |32.562          |30.984          |32.915          |29.612          |34.294          |28.313          |31.712          |30.673          |33.381          |29.300          |28.770          |31.529          |27.106          |26.171          |31.451          |32.150          |25.522          |31.465          |30.176          |32.475          |30.010          |30.455          |27.991          |29.001          |31.312          |23.555          |37.525          |29.682          |27.158          |27.942          |34.159          |29.046          |31.791          |29.815          |29.829          |26.608          |30.513          |31.661          |29.245          |21.780          |
08.07.2013 08:53:00.000 |27.005          |29.780          |31.181          |31.306          |32.154          |32.338          |29.324          |28.636          |25.883          |28.503          |32.562          |30.974          |32.963          |29.243          |34.693          |28.304          |31.586          |30.494          |33.408          |29.172          |28.770          |31.655          |27.604          |26.413          |31.634          |32.205          |25.498          |31.453          |30.138          |32.294          |30.287          |30.499          |28.012          |28.959          |31.617          |23.399          |37.821          |29.821          |27.206          |27.864          |34.277          |29.086          |31.875          |29.942          |29.830          |27.026          |30.504          |32.137          |29.379          |22.201          |
08.07.2013 08:53:10.000 |27.335          |29.721          |31.115          |31.306          |32.154          |32.408          |29.327          |28.651          |25.784          |28.804          |32.562          |30.989          |33.146          |29.266          |34.578          |28.262          |31.701          |30.732          |33.444          |28.961          |28.654          |31.663          |27.447          |26.296          |31.487          |32.206          |25.484          |31.501          |30.031          |32.358          |30.266          |30.331          |28.035          |28.863          |31.404          |23.466          |37.349          |29.703          |27.306          |27.935          |34.159          |28.979          |31.939          |29.942          |29.745          |27.055          |30.388          |32.138          |29.297          |21.944          |
08.07.2013 08:53:20.000 |27.776          |29.721          |31.103          |31.277          |32.127          |32.376          |29.494          |28.719          |25.875          |28.898          |32.562          |31.017          |33.071          |29.208          |34.770          |28.387          |31.866          |30.680          |33.512          |29.287          |28.930          |31.624          |27.536          |26.315          |31.595          |32.252          |25.578          |31.620          |30.158          |32.084          |30.570          |30.387          |27.942          |29.069          |31.269          |23.274          |37.558          |29.893          |27.086          |27.908          |34.267          |28.796          |32.178          |30.049          |29.810          |27.123          |30.443          |32.157          |29.293          |22.083          |
