Bushehr NPP      Operating period  1         Cur. time 08.07.2013 11:06:21.029  Server  DS2 (oper. arch.)
Unit 1           Teff              121.6     Begining time  08.07.2013 08:00:00.000
RSA protocol     Nakz              2979      Final time  08.07.2013 09:00:00.000

Time                    |12YQS24CT001XQ01|12YQS25CT001XQ01|12YQS26CT001XQ01|12YQS27CT001XQ01|12YQS28CT001XQ01|12YQS29CT001XQ01|12YQS30CT001XQ01|12YQS31CT001XQ01|12YQS32CT001XQ01|12YQS33CT001XQ01|12YQS34CT001XQ01|12YQS35CT001XQ01|12YQS36CT001XQ01|12YQS37CT001XQ01|12YQS38CT001XQ01|12YQS39CT001XQ01|12YQS40CT001XQ01|12YQS41CT001XQ01|12YQS42CT001XQ01|12YQS43CT001XQ01|12YQS44CT001XQ01|12YQS45CT001XQ01|12YQS46CT001XQ01|12YQS53CT001XQ01|12YQS54CT001XQ01|
08.07.2013 08:00:00.000 |290.81          |291.17          |291.21          |291.36          |291.56          |290.80          |291.41          |291.15          |290.81          |290.97          |291.21          |291.38          |289.87          |292.92          |291.45          |291.27          |298.90          |291.16          |290.77          |290.90          |291.15          |291.75          |290.73          |0.000           |0.000           |
08.07.2013 08:00:10.000 |290.83          |291.09          |291.21          |291.36          |291.50          |290.80          |291.24          |291.27          |290.81          |290.97          |291.30          |291.32          |289.85          |292.84          |291.54          |291.24          |298.90          |291.16          |290.66          |290.93          |291.20          |291.67          |290.78          |0.000           |0.000           |
08.07.2013 08:00:20.000 |290.78          |291.12          |291.18          |291.36          |291.50          |290.83          |291.44          |291.18          |290.78          |290.94          |291.21          |291.38          |289.90          |292.95          |291.39          |291.33          |298.87          |291.14          |290.71          |290.93          |291.15          |291.75          |290.73          |0.000           |0.000           |
08.07.2013 08:00:30.000 |290.81          |291.20          |291.26          |291.45          |291.61          |290.86          |291.47          |291.21          |290.90          |291.03          |291.27          |291.50          |289.96          |293.01          |291.48          |291.45          |298.93          |291.23          |290.86          |290.99          |291.15          |291.87          |290.81          |0.000           |0.000           |
08.07.2013 08:00:40.000 |290.86          |291.17          |291.29          |291.45          |291.61          |290.89          |291.42          |291.33          |290.90          |291.03          |291.33          |291.41          |289.93          |292.98          |291.60          |291.36          |298.99          |291.23          |290.78          |291.04          |291.26          |291.81          |290.84          |0.000           |0.000           |
08.07.2013 08:00:50.000 |290.89          |291.23          |291.29          |291.50          |291.65          |290.92          |291.47          |291.24          |290.90          |291.03          |291.30          |291.44          |289.99          |293.04          |291.54          |291.39          |298.93          |291.25          |290.78          |291.04          |291.20          |291.87          |290.75          |0.000           |0.000           |
08.07.2013 08:01:00.000 |290.80          |291.20          |291.21          |291.42          |291.56          |290.89          |291.53          |291.12          |290.84          |291.00          |291.24          |291.50          |289.96          |293.01          |291.39          |291.36          |298.96          |291.20          |290.83          |290.93          |291.09          |291.87          |290.64          |0.000           |0.000           |
08.07.2013 08:01:10.000 |290.83          |291.08          |291.21          |291.42          |291.53          |290.86          |291.36          |291.36          |290.84          |290.91          |291.19          |291.32          |289.87          |292.98          |291.54          |291.33          |298.84          |291.17          |290.69          |291.07          |291.23          |291.84          |290.81          |0.000           |0.000           |
08.07.2013 08:01:20.000 |290.80          |291.08          |291.21          |291.39          |291.50          |290.80          |291.33          |291.24          |290.84          |290.91          |291.24          |291.32          |289.87          |292.90          |291.51          |291.28          |298.87          |291.14          |290.63          |291.01          |291.23          |291.73          |290.78          |0.000           |0.000           |
08.07.2013 08:01:30.000 |290.83          |291.11          |291.23          |291.39          |291.53          |290.89          |291.33          |291.30          |290.81          |291.00          |291.27          |291.38          |289.93          |292.95          |291.54          |291.31          |298.93          |291.17          |290.69          |290.96          |291.20          |291.75          |290.78          |0.000           |0.000           |
08.07.2013 08:01:40.000 |290.77          |291.17          |291.21          |291.36          |291.50          |290.83          |291.36          |291.12          |290.81          |291.00          |291.27          |291.41          |289.90          |292.95          |291.48          |291.31          |298.93          |291.20          |290.72          |290.96          |291.12          |291.81          |290.67          |0.000           |0.000           |
08.07.2013 08:01:50.000 |290.83          |291.17          |291.23          |291.39          |291.56          |290.83          |291.42          |291.24          |290.84          |290.97          |291.24          |291.41          |289.90          |293.04          |291.48          |291.39          |298.90          |291.17          |290.80          |290.96          |291.18          |291.84          |290.82          |0.000           |0.000           |
08.07.2013 08:02:00.000 |290.92          |291.20          |291.29          |291.48          |291.65          |290.92          |291.45          |291.30          |290.96          |291.02          |291.36          |291.41          |289.96          |293.01          |291.62          |291.39          |298.96          |291.26          |290.78          |291.07          |291.32          |291.84          |290.87          |0.000           |0.000           |
08.07.2013 08:02:10.000 |291.00          |291.28          |291.38          |291.51          |291.68          |291.00          |291.36          |291.38          |290.96          |291.06          |291.39          |291.47          |290.02          |293.01          |291.68          |291.39          |298.99          |291.26          |290.78          |291.13          |291.35          |291.84          |290.93          |0.000           |0.000           |
08.07.2013 08:02:20.000 |290.92          |291.28          |291.35          |291.51          |291.65          |291.00          |291.48          |291.29          |290.96          |291.08          |291.33          |291.50          |290.04          |293.04          |291.62          |291.42          |299.01          |291.32          |290.89          |291.13          |291.32          |291.87          |290.82          |0.000           |0.000           |
08.07.2013 08:02:30.000 |290.92          |291.28          |291.32          |291.51          |291.68          |290.95          |291.56          |291.32          |290.96          |291.11          |291.33          |291.55          |290.04          |293.07          |291.56          |291.48          |299.04          |291.29          |290.83          |291.13          |291.38          |291.90          |290.96          |0.000           |0.000           |
08.07.2013 08:02:40.000 |290.97          |291.23          |291.32          |291.54          |291.62          |290.98          |291.39          |291.32          |290.98          |291.08          |291.36          |291.44          |289.96          |292.96          |291.62          |291.37          |298.96          |291.29          |290.80          |291.07          |291.29          |291.81          |290.87          |0.000           |0.000           |
08.07.2013 08:02:50.000 |290.83          |291.17          |291.21          |291.42          |291.57          |290.86          |291.53          |291.24          |290.92          |290.97          |291.25          |291.38          |289.93          |292.99          |291.59          |291.31          |298.93          |291.20          |290.72          |291.01          |291.23          |291.76          |290.82          |0.000           |0.000           |
08.07.2013 08:03:00.000 |290.85          |291.14          |291.23          |291.42          |291.57          |290.89          |291.27          |291.21          |290.90          |290.97          |291.30          |291.32          |289.90          |292.87          |291.47          |291.31          |298.90          |291.20          |290.69          |291.04          |291.26          |291.76          |290.64          |0.000           |0.000           |
08.07.2013 08:03:10.000 |290.88          |291.17          |291.26          |291.42          |291.54          |290.89          |291.39          |291.27          |290.84          |291.00          |291.22          |291.41          |289.96          |292.99          |291.47          |291.34          |298.93          |291.17          |290.69          |291.04          |291.26          |291.73          |290.84          |0.000           |0.000           |
08.07.2013 08:03:20.000 |290.85          |291.08          |291.21          |291.42          |291.54          |290.86          |291.24          |291.32          |290.87          |290.94          |291.25          |291.35          |289.90          |292.87          |291.59          |291.31          |298.87          |291.12          |290.69          |290.99          |291.20          |291.70          |290.82          |0.000           |0.000           |
08.07.2013 08:03:30.000 |290.80          |291.08          |291.21          |291.36          |291.51          |290.83          |291.30          |291.15          |290.81          |290.97          |291.19          |291.35          |289.87          |292.81          |291.44          |291.19          |298.87          |291.14          |290.69          |290.90          |291.06          |291.67          |290.67          |0.000           |0.000           |
08.07.2013 08:03:40.000 |290.74          |291.05          |291.18          |291.33          |291.48          |290.71          |291.34          |291.09          |290.78          |290.88          |291.16          |291.29          |289.81          |292.90          |291.32          |291.25          |298.81          |291.09          |290.69          |290.81          |291.03          |291.73          |290.58          |0.000           |0.000           |
08.07.2013 08:03:50.000 |290.77          |291.11          |291.18          |291.36          |291.54          |290.77          |291.36          |291.03          |290.75          |290.94          |291.16          |291.38          |289.87          |292.93          |291.32          |291.25          |298.87          |291.15          |290.78          |290.84          |291.09          |291.79          |290.76          |0.000           |0.000           |
08.07.2013 08:04:00.000 |290.80          |291.02          |291.18          |291.34          |291.45          |290.77          |291.19          |291.21          |290.81          |290.91          |291.22          |291.26          |289.81          |292.81          |291.44          |291.19          |298.81          |291.09          |290.58          |290.95          |291.23          |291.64          |290.70          |0.000           |0.000           |
08.07.2013 08:04:10.000 |290.83          |291.11          |291.21          |291.37          |291.51          |290.86          |291.31          |291.18          |290.89          |290.94          |291.28          |291.38          |289.93          |292.84          |291.50          |291.28          |298.90          |291.17          |290.66          |290.99          |291.23          |291.70          |290.73          |0.000           |0.000           |
08.07.2013 08:04:20.000 |290.88          |291.14          |291.23          |291.42          |291.54          |290.89          |291.28          |291.32          |290.89          |291.00          |291.28          |291.38          |289.93          |292.93          |291.47          |291.34          |298.93          |291.17          |290.72          |291.01          |291.26          |291.79          |290.82          |0.000           |0.000           |
08.07.2013 08:04:30.000 |290.83          |291.05          |291.15          |291.34          |291.45          |290.80          |291.16          |291.24          |290.84          |290.88          |291.22          |291.26          |289.84          |292.81          |291.55          |291.22          |298.81          |291.12          |290.61          |290.98          |291.20          |291.64          |290.70          |0.000           |0.000           |
08.07.2013 08:04:40.000 |290.74          |290.96          |291.06          |291.28          |291.40          |290.74          |291.07          |291.21          |290.81          |290.79          |291.16          |291.18          |289.78          |292.73          |291.53          |291.19          |298.73          |291.06          |290.49          |290.93          |291.23          |291.58          |290.76          |0.000           |0.000           |
08.07.2013 08:04:50.000 |290.65          |291.05          |291.09          |291.28          |291.42          |290.68          |291.28          |290.95          |290.75          |290.85          |291.13          |291.23          |289.75          |292.79          |291.23          |291.14          |298.78          |291.06          |290.61          |290.84          |290.97          |291.64          |290.44          |0.000           |0.000           |
08.07.2013 08:05:00.000 |290.77          |291.02          |291.18          |291.28          |291.42          |290.71          |291.13          |291.18          |290.75          |290.88          |291.16          |291.26          |289.75          |292.76          |291.44          |291.19          |298.81          |291.03          |290.52          |290.90          |291.11          |291.61          |290.70          |0.000           |0.000           |
08.07.2013 08:05:10.000 |290.83          |291.08          |291.18          |291.37          |291.51          |290.83          |291.31          |291.12          |290.78          |290.91          |291.25          |291.26          |289.84          |292.79          |291.47          |291.19          |298.84          |291.15          |290.61          |290.98          |291.17          |291.58          |290.76          |0.000           |0.000           |
08.07.2013 08:05:20.000 |290.88          |291.16          |291.26          |291.42          |291.54          |290.91          |291.34          |291.32          |290.93          |291.00          |291.33          |291.32          |289.93          |292.84          |291.70          |291.34          |298.90          |291.23          |290.63          |291.16          |291.43          |291.73          |290.84          |0.000           |0.000           |
08.07.2013 08:05:30.000 |290.85          |291.19          |291.26          |291.45          |291.59          |290.88          |291.42          |291.21          |290.84          |290.97          |291.19          |291.44          |289.95          |292.96          |291.47          |291.31          |298.93          |291.17          |290.81          |290.92          |291.06          |291.81          |290.64          |0.000           |0.000           |
08.07.2013 08:05:40.000 |290.97          |291.16          |291.29          |291.54          |291.65          |291.00          |291.39          |291.41          |290.96          |290.97          |291.31          |291.38          |289.98          |293.05          |291.67          |291.43          |298.93          |291.26          |290.75          |291.13          |291.37          |291.84          |290.90          |0.000           |0.000           |
08.07.2013 08:05:50.000 |290.85          |291.16          |291.26          |291.48          |291.59          |290.88          |291.42          |291.29          |290.93          |291.00          |291.31          |291.41          |289.93          |292.96          |291.53          |291.37          |298.93          |291.20          |290.75          |290.98          |291.20          |291.76          |290.78          |0.000           |0.000           |
08.07.2013 08:06:00.000 |290.91          |291.19          |291.29          |291.45          |291.62          |290.91          |291.45          |291.32          |290.93          |291.03          |291.33          |291.43          |289.98          |292.96          |291.64          |291.37          |298.96          |291.23          |290.72          |291.07          |291.29          |291.81          |290.84          |0.000           |0.000           |
08.07.2013 08:06:10.000 |290.97          |291.25          |291.32          |291.48          |291.62          |291.00          |291.39          |291.29          |290.96          |291.08          |291.34          |291.46          |289.98          |292.96          |291.58          |291.40          |298.96          |291.23          |290.72          |291.10          |291.32          |291.79          |290.87          |0.000           |0.000           |
08.07.2013 08:06:20.000 |290.88          |291.22          |291.32          |291.48          |291.62          |290.97          |291.34          |291.24          |290.96          |291.05          |291.36          |291.43          |289.98          |292.96          |291.58          |291.37          |298.96          |291.26          |290.81          |291.13          |291.34          |291.84          |290.75          |0.000           |0.000           |
08.07.2013 08:06:30.000 |290.88          |291.19          |291.29          |291.42          |291.59          |290.97          |291.39          |291.32          |290.87          |290.97          |291.28          |291.43          |289.98          |293.02          |291.61          |291.43          |298.96          |291.20          |290.72          |291.10          |291.29          |291.85          |290.87          |0.000           |0.000           |
08.07.2013 08:06:40.000 |291.02          |291.34          |291.41          |291.54          |291.68          |290.97          |291.60          |291.41          |291.01          |291.14          |291.42          |291.52          |290.04          |293.13          |291.85          |291.54          |299.05          |291.32          |290.87          |291.18          |291.46          |291.93          |291.13          |0.000           |0.000           |
08.07.2013 08:06:50.000 |291.08          |291.36          |291.49          |291.60          |291.76          |291.06          |291.51          |291.53          |291.07          |291.23          |291.51          |291.55          |290.10          |293.08          |291.67          |291.49          |299.10          |291.38          |290.87          |291.21          |291.43          |291.96          |290.90          |0.000           |0.000           |
08.07.2013 08:07:00.000 |290.94          |291.34          |291.41          |291.54          |291.68          |291.00          |291.51          |291.27          |291.01          |291.14          |291.39          |291.58          |290.07          |293.08          |291.53          |291.43          |299.05          |291.32          |290.89          |291.07          |291.23          |291.88          |290.75          |0.000           |0.000           |
08.07.2013 08:07:10.000 |291.05          |291.28          |291.41          |291.60          |291.71          |291.06          |291.42          |291.47          |291.04          |291.11          |291.48          |291.52          |290.12          |293.05          |291.70          |291.46          |299.02          |291.38          |290.84          |291.18          |291.37          |291.88          |291.01          |0.000           |0.000           |
08.07.2013 08:07:20.000 |291.00          |291.25          |291.38          |291.54          |291.68          |290.97          |291.39          |291.35          |290.98          |291.08          |291.39          |291.46          |290.01          |292.99          |291.70          |291.40          |298.96          |291.26          |290.75          |291.13          |291.37          |291.79          |290.96          |0.000           |0.000           |
08.07.2013 08:07:30.000 |290.88          |291.19          |291.32          |291.45          |291.59          |290.91          |291.42          |291.32          |290.90          |291.02          |291.30          |291.43          |289.98          |292.99          |291.44          |291.34          |298.96          |291.23          |290.78          |291.09          |291.20          |291.82          |290.78          |0.000           |0.000           |
08.07.2013 08:07:40.000 |290.91          |291.31          |291.38          |291.54          |291.68          |291.00          |291.54          |291.29          |290.96          |291.11          |291.39          |291.55          |290.07          |293.08          |291.55          |291.40          |299.05          |291.29          |290.87          |291.09          |291.26          |291.88          |290.81          |0.000           |0.000           |
08.07.2013 08:07:50.000 |291.02          |291.36          |291.47          |291.57          |291.74          |290.97          |291.54          |291.47          |291.01          |291.14          |291.42          |291.58          |290.09          |293.13          |291.61          |291.52          |299.07          |291.35          |290.92          |291.12          |291.25          |291.96          |290.90          |0.000           |0.000           |
08.07.2013 08:08:00.000 |291.08          |291.36          |291.47          |291.66          |291.76          |291.08          |291.60          |291.47          |291.04          |291.19          |291.45          |291.58          |290.15          |293.16          |291.70          |291.52          |299.10          |291.38          |290.98          |291.21          |291.37          |291.96          |290.96          |0.000           |0.000           |
08.07.2013 08:08:10.000 |291.11          |291.36          |291.49          |291.66          |291.76          |291.08          |291.57          |291.52          |291.07          |291.22          |291.51          |291.58          |290.12          |293.16          |291.73          |291.54          |299.10          |291.41          |290.92          |291.24          |291.46          |291.96          |291.05          |0.000           |0.000           |
08.07.2013 08:08:20.000 |291.05          |291.28          |291.41          |291.60          |291.74          |291.06          |291.54          |291.52          |291.04          |291.14          |291.42          |291.52          |290.06          |293.13          |291.73          |291.54          |299.05          |291.29          |290.81          |291.18          |291.43          |291.93          |291.05          |0.000           |0.000           |
08.07.2013 08:08:30.000 |290.96          |291.22          |291.32          |291.54          |291.62          |290.97          |291.42          |291.41          |290.96          |291.05          |291.36          |291.43          |290.03          |293.05          |291.67          |291.43          |298.96          |291.24          |290.78          |291.07          |291.25          |291.85          |290.90          |0.000           |0.000           |
08.07.2013 08:08:40.000 |290.88          |291.22          |291.32          |291.48          |291.59          |290.91          |291.42          |291.29          |290.90          |291.05          |291.28          |291.41          |289.95          |292.99          |291.52          |291.34          |298.93          |291.21          |290.78          |291.01          |291.25          |291.82          |290.79          |0.000           |0.000           |
08.07.2013 08:08:50.000 |290.93          |291.22          |291.35          |291.45          |291.59          |290.91          |291.39          |291.35          |290.95          |291.05          |291.33          |291.41          |289.95          |292.99          |291.58          |291.37          |298.96          |291.23          |290.72          |291.01          |291.28          |291.81          |290.90          |0.000           |0.000           |
08.07.2013 08:09:00.000 |290.85          |291.22          |291.26          |291.40          |291.56          |290.85          |291.48          |291.06          |290.84          |290.99          |291.19          |291.52          |289.95          |292.96          |291.28          |291.31          |298.96          |291.15          |290.87          |290.89          |290.99          |291.82          |290.50          |0.000           |0.000           |
08.07.2013 08:09:10.000 |290.96          |291.30          |291.38          |291.54          |291.71          |291.00          |291.62          |291.32          |290.98          |291.11          |291.36          |291.58          |290.09          |293.08          |291.55          |291.48          |299.05          |291.29          |290.92          |291.12          |291.28          |291.90          |290.79          |0.000           |0.000           |
08.07.2013 08:09:20.000 |291.08          |291.30          |291.44          |291.63          |291.74          |291.06          |291.48          |291.44          |291.07          |291.14          |291.48          |291.52          |290.09          |293.10          |291.76          |291.48          |299.05          |291.38          |290.84          |291.21          |291.51          |291.90          |290.96          |0.000           |0.000           |
08.07.2013 08:09:30.000 |291.14          |291.51          |291.55          |291.74          |291.88          |291.23          |291.74          |291.44          |291.21          |291.28          |291.59          |291.78          |290.29          |293.25          |291.73          |291.63          |299.22          |291.52          |291.15          |291.27          |291.42          |292.11          |290.96          |0.000           |0.000           |
08.07.2013 08:09:40.000 |291.05          |291.36          |291.47          |291.60          |291.74          |291.11          |291.60          |291.49          |291.10          |291.22          |291.45          |291.63          |290.15          |293.19          |291.64          |291.57          |299.13          |291.38          |290.95          |291.21          |291.39          |291.99          |290.99          |0.000           |0.000           |
08.07.2013 08:09:50.000 |291.02          |291.42          |291.44          |291.66          |291.82          |291.11          |291.80          |291.32          |291.10          |291.19          |291.45          |291.69          |290.21          |293.22          |291.64          |291.60          |299.10          |291.43          |291.10          |291.18          |291.31          |292.10          |290.87          |0.000           |0.000           |
08.07.2013 08:10:00.000 |291.14          |291.48          |291.53          |291.68          |291.85          |291.20          |291.65          |291.58          |291.16          |291.28          |291.54          |291.72          |290.27          |293.25          |291.73          |291.63          |299.19          |291.44          |291.10          |291.21          |291.36          |292.13          |291.02          |0.000           |0.000           |
08.07.2013 08:10:10.000 |291.17          |291.51          |291.61          |291.71          |291.88          |291.14          |291.65          |291.49          |291.18          |291.34          |291.56          |291.72          |290.21          |293.25          |291.79          |291.63          |299.22          |291.47          |291.01          |291.27          |291.51          |292.05          |291.08          |0.000           |0.000           |
08.07.2013 08:10:20.000 |291.14          |291.42          |291.52          |291.68          |291.79          |291.17          |291.65          |291.52          |291.13          |291.25          |291.54          |291.69          |290.21          |293.22          |291.79          |291.60          |299.16          |291.49          |291.04          |291.29          |291.45          |292.07          |291.05          |0.000           |0.000           |
08.07.2013 08:10:30.000 |291.08          |291.45          |291.49          |291.68          |291.85          |291.14          |291.65          |291.38          |291.18          |291.25          |291.54          |291.66          |290.21          |293.19          |291.67          |291.51          |299.16          |291.47          |291.04          |291.24          |291.42          |291.99          |290.90          |0.000           |0.000           |
08.07.2013 08:10:40.000 |291.05          |291.39          |291.47          |291.60          |291.76          |291.05          |291.68          |291.35          |291.10          |291.19          |291.48          |291.63          |290.15          |293.19          |291.76          |291.54          |299.13          |291.38          |290.95          |291.21          |291.48          |291.93          |291.05          |0.000           |0.000           |
08.07.2013 08:10:50.000 |291.05          |291.30          |291.44          |291.57          |291.71          |291.08          |291.45          |291.49          |291.10          |291.13          |291.45          |291.52          |290.09          |293.07          |291.76          |291.51          |299.02          |291.35          |290.81          |291.24          |291.45          |291.96          |291.02          |0.000           |0.000           |
08.07.2013 08:11:00.000 |290.94          |291.30          |291.35          |291.54          |291.71          |291.02          |291.60          |291.23          |290.98          |291.13          |291.42          |291.58          |290.06          |293.07          |291.53          |291.45          |299.05          |291.29          |290.92          |291.09          |291.25          |291.93          |290.82          |0.000           |0.000           |
08.07.2013 08:11:10.000 |291.02          |291.19          |291.35          |291.54          |291.65          |290.99          |291.31          |291.38          |291.01          |291.05          |291.33          |291.43          |290.01          |292.99          |291.64          |291.34          |298.96          |291.29          |290.78          |291.12          |291.34          |291.81          |290.84          |0.000           |0.000           |
08.07.2013 08:11:20.000 |290.82          |291.25          |291.29          |291.42          |291.59          |290.88          |291.45          |291.09          |290.92          |291.05          |291.25          |291.52          |289.98          |292.99          |291.41          |291.34          |298.96          |291.24          |290.95          |290.95          |291.05          |291.82          |290.70          |0.000           |0.000           |
08.07.2013 08:11:30.000 |291.00          |291.31          |291.38          |291.54          |291.71          |290.97          |291.48          |291.26          |290.95          |291.10          |291.33          |291.52          |290.01          |293.07          |291.58          |291.43          |299.02          |291.26          |290.87          |291.04          |291.19          |291.88          |290.82          |0.000           |0.000           |
08.07.2013 08:11:40.000 |290.97          |291.31          |291.38          |291.51          |291.68          |290.99          |291.54          |291.26          |290.98          |291.10          |291.36          |291.55          |290.03          |293.10          |291.55          |291.45          |299.05          |291.29          |290.89          |291.04          |291.25          |291.93          |290.82          |0.000           |0.000           |
08.07.2013 08:11:50.000 |290.91          |291.16          |291.29          |291.48          |291.62          |290.94          |291.42          |291.26          |290.95          |291.02          |291.33          |291.43          |289.98          |292.96          |291.64          |291.37          |298.96          |291.23          |290.69          |291.09          |291.34          |291.81          |290.85          |0.000           |0.000           |
08.07.2013 08:12:00.000 |290.91          |291.22          |291.29          |291.51          |291.65          |290.91          |291.60          |291.26          |290.95          |291.05          |291.33          |291.49          |290.01          |293.07          |291.64          |291.43          |298.96          |291.26          |290.84          |291.07          |291.25          |291.88          |290.93          |0.000           |0.000           |
08.07.2013 08:12:10.000 |290.94          |291.16          |291.29          |291.45          |291.59          |290.88          |291.39          |291.32          |290.89          |291.02          |291.33          |291.43          |289.92          |292.99          |291.50          |291.40          |298.90          |291.23          |290.78          |291.04          |291.25          |291.81          |290.85          |0.000           |0.000           |
08.07.2013 08:12:20.000 |290.83          |291.19          |291.23          |291.42          |291.62          |290.85          |291.45          |291.06          |290.87          |290.96          |291.28          |291.43          |289.92          |292.99          |291.41          |291.31          |298.93          |291.23          |290.83          |290.92          |291.16          |291.84          |290.59          |0.000           |0.000           |
08.07.2013 08:12:30.000 |290.91          |291.16          |291.26          |291.48          |291.59          |290.91          |291.31          |291.29          |290.89          |290.99          |291.30          |291.37          |289.89          |292.92          |291.58          |291.31          |298.90          |291.20          |290.69          |290.98          |291.25          |291.73          |290.85          |0.000           |0.000           |
08.07.2013 08:12:40.000 |290.88          |291.34          |291.35          |291.48          |291.65          |290.94          |291.51          |291.15          |290.95          |291.10          |291.30          |291.55          |290.03          |293.04          |291.50          |291.37          |299.01          |291.26          |290.89          |291.01          |291.16          |291.85          |290.70          |0.000           |0.000           |
08.07.2013 08:12:50.000 |290.85          |291.28          |291.32          |291.45          |291.62          |290.91          |291.51          |291.20          |290.87          |291.08          |291.25          |291.55          |289.98          |293.04          |291.41          |291.39          |299.01          |291.24          |290.95          |290.89          |291.02          |291.90          |290.71          |0.000           |0.000           |
08.07.2013 08:13:00.000 |290.80          |291.16          |291.26          |291.42          |291.62          |290.94          |291.45          |291.23          |290.87          |290.99          |291.28          |291.46          |289.98          |293.04          |291.50          |291.39          |298.93          |291.23          |290.86          |291.01          |291.25          |291.84          |290.79          |0.000           |0.000           |
08.07.2013 08:13:10.000 |290.86          |291.25          |291.29          |291.48          |291.62          |290.91          |291.57          |291.20          |290.87          |291.05          |291.28          |291.49          |290.01          |293.07          |291.53          |291.45          |299.01          |291.23          |290.83          |290.98          |291.11          |291.90          |290.76          |0.000           |0.000           |
08.07.2013 08:13:20.000 |290.89          |291.16          |291.26          |291.48          |291.57          |290.91          |291.42          |291.23          |290.84          |290.96          |291.25          |291.38          |289.95          |292.98          |291.56          |291.33          |298.93          |291.17          |290.72          |291.01          |291.14          |291.79          |290.79          |0.000           |0.000           |
08.07.2013 08:13:30.000 |290.89          |291.14          |291.26          |291.45          |291.57          |290.85          |291.28          |291.23          |290.89          |290.96          |291.28          |291.38          |289.89          |292.92          |291.53          |291.28          |298.90          |291.17          |290.69          |290.98          |291.17          |291.70          |290.79          |0.000           |0.000           |
08.07.2013 08:13:40.000 |290.86          |291.16          |291.26          |291.45          |291.57          |290.88          |291.34          |291.20          |290.89          |290.96          |291.25          |291.38          |289.92          |292.89          |291.50          |291.28          |298.90          |291.17          |290.75          |290.98          |291.22          |291.73          |290.79          |0.000           |0.000           |
08.07.2013 08:13:50.000 |290.80          |291.14          |291.23          |291.36          |291.48          |290.79          |291.25          |291.15          |290.78          |290.96          |291.19          |291.35          |289.86          |292.89          |291.35          |291.25          |298.90          |291.12          |290.66          |290.92          |291.08          |291.70          |290.68          |0.000           |0.000           |
08.07.2013 08:14:00.000 |290.86          |291.25          |291.29          |291.42          |291.60          |290.91          |291.51          |291.29          |290.87          |291.05          |291.25          |291.49          |289.98          |293.09          |291.59          |291.51          |298.96          |291.20          |290.83          |290.98          |291.22          |291.93          |290.82          |0.000           |0.000           |
08.07.2013 08:14:10.000 |290.89          |291.28          |291.38          |291.48          |291.63          |290.97          |291.51          |291.26          |290.92          |291.08          |291.28          |291.52          |290.01          |293.09          |291.56          |291.48          |299.01          |291.23          |290.86          |291.01          |291.17          |291.90          |290.80          |0.000           |0.000           |
08.07.2013 08:14:20.000 |290.98          |291.22          |291.35          |291.51          |291.66          |290.97          |291.39          |291.41          |290.92          |291.02          |291.34          |291.46          |290.01          |293.03          |291.71          |291.42          |298.96          |291.26          |290.80          |291.04          |291.28          |291.87          |290.94          |0.000           |0.000           |
08.07.2013 08:14:30.000 |291.03          |291.31          |291.44          |291.62          |291.77          |291.08          |291.53          |291.44          |291.04          |291.10          |291.42          |291.55          |290.12          |293.12          |291.71          |291.51          |299.04          |291.40          |290.97          |291.15          |291.28          |291.90          |290.79          |0.000           |0.000           |
08.07.2013 08:14:40.000 |291.03          |291.31          |291.44          |291.62          |291.77          |291.05          |291.59          |291.29          |291.04          |291.13          |291.42          |291.61          |290.12          |293.09          |291.51          |291.45          |299.07          |291.40          |291.00          |291.09          |291.19          |291.93          |290.74          |0.000           |0.000           |
08.07.2013 08:14:50.000 |291.03          |291.25          |291.38          |291.59          |291.71          |291.02          |291.42          |291.44          |291.07          |291.08          |291.42          |291.46          |290.04          |293.03          |291.68          |291.42          |299.01          |291.34          |290.86          |291.21          |291.46          |291.87          |290.97          |0.000           |0.000           |
08.07.2013 08:15:00.000 |291.03          |291.23          |291.38          |291.51          |291.66          |291.05          |291.39          |291.41          |290.95          |291.08          |291.34          |291.46          |290.01          |293.00          |291.71          |291.39          |298.99          |291.28          |290.77          |291.09          |291.37          |291.87          |290.94          |0.000           |0.000           |
08.07.2013 08:15:10.000 |290.83          |291.17          |291.23          |291.42          |291.60          |290.85          |291.53          |291.15          |290.86          |291.02          |291.19          |291.43          |289.90          |293.00          |291.36          |291.36          |298.95          |291.20          |290.77          |290.95          |291.08          |291.81          |290.71          |0.000           |0.000           |
08.07.2013 08:15:20.000 |290.75          |291.08          |291.21          |291.33          |291.48          |290.79          |291.30          |291.09          |290.80          |290.90          |291.16          |291.35          |289.86          |292.89          |291.51          |291.27          |298.90          |291.11          |290.71          |290.86          |291.05          |291.75          |290.71          |0.000           |0.000           |
08.07.2013 08:15:30.000 |290.77          |291.08          |291.18          |291.33          |291.48          |290.79          |291.33          |291.06          |290.78          |290.90          |291.16          |291.35          |289.81          |292.83          |291.33          |291.21          |298.87          |291.08          |290.69          |290.86          |291.05          |291.70          |290.59          |0.000           |0.000           |
08.07.2013 08:15:40.000 |290.77          |291.11          |291.21          |291.36          |291.51          |290.85          |291.39          |291.09          |290.80          |290.93          |291.16          |291.35          |289.87          |292.92          |291.45          |291.27          |298.87          |291.11          |290.77          |290.86          |291.11          |291.75          |290.62          |0.000           |0.000           |
